location_id,name,distance,bearing,address_obj.street1,address_obj.street2,address_obj.city,address_obj.country,address_obj.address_string,address_obj.postalcode
12156961,Sabores Vegetarianos,0.8733094499447396,east,Praca Joaquim Antonio de Aguiar 18,Dentro da loja Alentejo Natural,Evora,Portugal,"Praca Joaquim Antonio de Aguiar 18 Dentro da loja Alentejo Natural, Evora 7000-510 Portugal",7000-510
5959187,Restaurante Milenio,0.4476535039165528,east,Rua Sa de Miranda 13,,Evora,Portugal,"Rua Sa de Miranda 13, Evora 7000-929 Portugal",7000-929
17409767,Bar do teatro Garcia de Resende,0.8873010374531567,east,R. de Sao Domingos,,Evora,Portugal,"R. de Sao Domingos, Evora 7000-510 Portugal",7000-510
3250310,TaskaFina,0.8925927502852586,east,Rua do Apostolo 10,,Evora,Portugal,"Rua do Apostolo 10, Evora 7000-528 Portugal",7000-528
1105930,Restaurante Fialho,0.8987588361048795,east,Travessa dos Mascarenhas 16,,Evora,Portugal,"Travessa dos Mascarenhas 16, Evora 7000-557 Portugal",7000-557
6892951,Bistro Barao,0.9109767049212422,east,Rua da Zanguela 8,,Evora,Portugal,"Rua da Zanguela 8, Evora 7000-520 Portugal",7000-520
2654823,Degust'AR,0.8645032042878572,east,"Rua Candido dos Reis, 72",,Evora,Portugal,"Rua Candido dos Reis, 72, Evora 7000-582 Portugal",7000-582
2270380,Restaurante O Templo,0.8928874420729369,east,Rua do Escrivao da Camara 2B,,Evora,Portugal,"Rua do Escrivao da Camara 2B, Evora 7000-524 Portugal",7000-524
14922454,Restaurante Marisqueira O Goncalves,0.8958502555426642,east,"Rua dos Apostolos, 4",,Evora,Portugal,"Rua dos Apostolos, 4, Evora 7000-528 Portugal",7000-528
10194958,Restaurante Pevidem 4,0.5227751389048323,west,Rua Sao Joao Batista - Brito,,Guimaraes,Portugal,"Rua Sao Joao Batista - Brito, Guimaraes 4805-036 Portugal",4805-036
15617710,Bonna,0.28303046942871024,southwest,Rua Dom Paio Mendes 3,,Braga,Portugal,"Rua Dom Paio Mendes 3, Braga 4700-419 Portugal",4700-419
2334550,Ristorante Pizzeria Mamma Mia,0.539745765424781,southwest,Praceta Amandio Ferreira Pinto 8-10,,Braga,Portugal,"Praceta Amandio Ferreira Pinto 8-10, Braga 4710-074 Portugal",4710-074
7645557,Restaurante Augusta,0.6277915096291855,northeast,Lugar do Fojo _ Este Sao Pedro,,Braga,Portugal,"Lugar do Fojo _ Este Sao Pedro, Braga Portugal",
6584206,Segredos Dos Astros,0.48646320070953963,southwest,Rua Infante Dom Henrique n18 4710 092,,Braga,Portugal,"Rua Infante Dom Henrique n18 4710 092, Braga 4710-092 Portugal",4710-092
3853146,Restaurante O Gato do Rio,0.34020038961889976,southeast,Travessa de Linhares 4,Este S. Pedro,Braga,Portugal,"Travessa de Linhares 4 Este S. Pedro, Braga 4715-435 Portugal",4715-435
13094239,Restaurante Arafate,0.5210347574589317,southeast,Rua do Telhado 27,,Braga,Portugal,"Rua do Telhado 27, Braga 4715-453 Portugal",4715-453
25067272,Restaurante O Manel Braga,0.7753164104346025,southeast,Rua Quinta Da Pedra - Nogueira,,Braga,Portugal,"Rua Quinta Da Pedra - Nogueira, Braga 4715-589 Portugal",4715-589
3840443,Abadia D'este,0.5988183444016933,southeast,"Rua da Igreja, no 16",Este S. Pedro,Braga,Portugal,"Rua da Igreja, no 16 Este S. Pedro, Braga Portugal",
3384452,El Olivo,0.7470659348203653,southwest,Av. General Carrilho da Silva Pinto 8,,Braga,Portugal,"Av. General Carrilho da Silva Pinto 8, Braga 4715-380 Portugal",4715-380
3573392,Abilio Marques,0.4234890326903607,west,Rua da Capela N0 182,"Bonsucesso, Aveiro",Aveiro,Portugal,"Rua da Capela N0 182 Bonsucesso, Aveiro, Aveiro 3810-383 Portugal",3810-383
12786533,Churrasqueira Pires,1.0371868048440285,northeast,Rua Antonio Farela 13,,Aveiro,Portugal,"Rua Antonio Farela 13, Aveiro 3810-089 Portugal",3810-089
20996119,Restaurante Bagatela,1.0917681712662504,northeast,Rua de Castela n0 1,,Aveiro,Portugal,"Rua de Castela n0 1, Aveiro 3810-230 Portugal",3810-230
17376946,Pastelaria Visconde,0.09945138401653096,southwest,Rua Visconde Luz 1,,Coimbra,Portugal,"Rua Visconde Luz 1, Coimbra 3000-414 Portugal",3000-414
24111941,Cafe Cervejaria Lobito,0.8464361428616365,south,Rua 10 de Maio 37,,Coimbra,Portugal,"Rua 10 de Maio 37, Coimbra 3025-107 Portugal",3025-107
3898171,Churrasqueira da Pedrulha,0.6195808597065726,south,Rua 4 Julho,3025-010 COIMBRA Pedrulha,Coimbra,Portugal,"Rua 4 Julho 3025-010 COIMBRA Pedrulha, Coimbra Portugal",
5984790,Fornos Sao Domingos,0.8368175655169852,north,,R. Apeadeiro 3,Faro,Portugal,"R. Apeadeiro 3, Faro 3020-927 Portugal",3020-927
6524168,Restaurante O Bacalhau,0.8706391506133587,northeast,Caselho - Torre de Vilela,,Coimbra,Portugal,"Caselho - Torre de Vilela, Coimbra 3020-921 Portugal",3020-921
11896629,Herbert's restaurante-Churrasqueira,0.6777563654003312,northeast,Rua ferreira de Castro - Bairro de Santa Apolonia,,Coimbra,Portugal,"Rua ferreira de Castro - Bairro de Santa Apolonia, Coimbra 3020-098 Portugal",3020-098
10026340,Frango e Vicios,0.4313293258884389,east,Rua Ponte de Eiras,,Coimbra,Portugal,"Rua Ponte de Eiras, Coimbra 3020-323 Portugal",3020-323
12227393,Restaurante Arte Nova,1.129147196468173,southeast,Rua Adriano Lucas,Zona Industrial de Eiras,Coimbra,Portugal,"Rua Adriano Lucas Zona Industrial de Eiras, Coimbra 3020-430 Portugal",3020-430
12668132,Restaurante Bom Garfo,0.9983564007892509,east,Rua Adriano Lucas 62,,Coimbra,Portugal,"Rua Adriano Lucas 62, Coimbra 3020-430 Portugal",3020-430
8040764,Restaurante 'Versatil',0.5454625102622775,northeast,Avenida Tulio Espanca,,Evora,Portugal,"Avenida Tulio Espanca, Evora 7005-840 Portugal",7005-840
7185274,EVORABRAZA,0.48651651284990544,northeast,Avenida Sao Sebastiao N. 25,,Evora,Portugal,"Avenida Sao Sebastiao N. 25, Evora 7000-767 Portugal",7000-767
23478883,Franguito da Guia,0.48993021846710877,northeast,Avenida Sao Sebastiao n 25,,Evora,Portugal,"Avenida Sao Sebastiao n 25, Evora 7000-767 Portugal",7000-767
7689911,Restaurante Sol Poente,0.4376810562424132,west,Av. Tulio Esperanca,Hotel Évora,Evora,Portugal,"Av. Tulio Esperanca Hotel Évora, Evora 7006-802 Portugal",7006-802
17695485,Botequim da Vila,0.46632376285754124,west,Praca Vila Academica,"Fraction B, Lot 1",Evora,Portugal,"Praca Vila Academica Fraction B, Lot 1, Evora 7000-969 Portugal",7000-969
5888869,Pedra Alta,0.10224602525195793,south,Rua da Agudela 1035,,Lavra,Portugal,"Rua da Agudela 1035, Lavra 4455-123 Portugal",4455-123
14158742,Sukiya,0.6497908528205397,southeast,Rua Horta das Figueiras 144,,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",7005-212
2641379,O Moinho do Cu Torto,0.73411293697793,southeast,Rua de Santo Andre 2,,Evora,Portugal,"Rua de Santo Andre 2, Evora 7005-401 Portugal",7005-401
10390176,Marisqueira Delgado,0.10830980022214626,south,Rua de Lavre 28,,Evora,Portugal,"Rua de Lavre 28, Evora 7005-392 Portugal",7005-392
16754334,Souk - Mercearia Biologica,0.6511727569238489,east,R. de Viana 11B,,Evora,Portugal,"R. de Viana 11B, Evora 7005-410 Portugal",7005-410
3635504,O Portico,0.18395186009745598,east,Largo do Arco,,Braga,Portugal,"Largo do Arco, Braga 4715-054 Portugal",4715-054
4878333,Restaurante Central do Bom Jesus,0.545586213396284,east,Estrada do Sameiro,Junto aos Cavalos,Braga,Portugal,"Estrada do Sameiro Junto aos Cavalos, Braga 4715-258 Portugal",4715-258
7805368,Restaurante Panoramico,0.3632750290537817,east,Parque Bom Jesus do Monte,Parque do Bom Jesus do Monte,Braga,Portugal,"Parque Bom Jesus do Monte Parque do Bom Jesus do Monte, Braga 4715-056 Portugal",4715-056
5959827,Restaurante Agueda,0.5459071501634867,east,Estrada de Bom Jesus,,Braga,Portugal,"Estrada de Bom Jesus, Braga 4715-261 Portugal",4715-261
12558328,Tilias Terrasse Esplanada Lounge,0.5212668355575766,northeast,Monte do Bom Jesus,,Braga,Portugal,"Monte do Bom Jesus, Braga 4715-056 Portugal",4715-056
25154042,Club Del Mar,0.45581316675320344,north,Edificio Ideia Atlantico Rua dos Padres Carmelitas,,Braga,Portugal,"Edificio Ideia Atlantico Rua dos Padres Carmelitas, Braga 4719-005 Portugal",4719-005
3384452,El Olivo,0.5570652745408124,north,Av. General Carrilho da Silva Pinto 8,,Braga,Portugal,"Av. General Carrilho da Silva Pinto 8, Braga 4715-380 Portugal",4715-380
3840443,Abadia D'este,0.9352961967100488,northeast,"Rua da Igreja, no 16",Este S. Pedro,Braga,Portugal,"Rua da Igreja, no 16 Este S. Pedro, Braga Portugal",
6584206,Segredos Dos Astros,0.891875020411301,north,Rua Infante Dom Henrique n18 4710 092,,Braga,Portugal,"Rua Infante Dom Henrique n18 4710 092, Braga 4710-092 Portugal",4710-092
3853146,Restaurante O Gato do Rio,1.0439520035228942,northeast,Travessa de Linhares 4,Este S. Pedro,Braga,Portugal,"Travessa de Linhares 4 Este S. Pedro, Braga 4715-435 Portugal",4715-435
7660635,Casa Pragueira,0.9098267164475562,west,Rua da Pragueira 39,,Coimbra,Portugal,"Rua da Pragueira 39, Coimbra 3020-185 Portugal",3020-185
10006558,Cafe Restaurante Capa Negra,0.9052149941340221,west,Rua da Pragueira 29,"R/C, Eiras",Coimbra,Portugal,"Rua da Pragueira 29 R/C, Eiras, Coimbra 3020-185 Portugal",3020-185
2373242,Dom Duarte Dois,0.2855682431164579,east,R. Mocambique 34,,Coimbra,Portugal,"R. Mocambique 34, Coimbra Portugal",
5959780,Churrasqueira Do Calhabe,0.19336613023362687,northeast,Rua do Brasil 376,,Coimbra,Portugal,"Rua do Brasil 376, Coimbra 3030-775 Portugal",3030-775
7247485,Petisqueira Navegadores,0.20952688077531323,northeast,Rua do Brasil 430,,Coimbra,Portugal,"Rua do Brasil 430, Coimbra 3030-775 Portugal",3030-775
12091753,Restaurante O Pipo,0.2225259212779128,northeast,Rua do Brasil N_ 371,,Coimbra,Portugal,"Rua do Brasil N_ 371, Coimbra 3030-175 Portugal",3030-175
1065199,Cafe Samambaia,0.12581584561594863,northwest,Praca Infante Dom Henrique,,Coimbra,Portugal,"Praca Infante Dom Henrique, Coimbra 3030-055 Portugal",3030-055
13361073,Nostra Confeitaria,0.2020233189081045,northwest,Rua Adolfo Loureiro 41 R/ Esq,,Coimbra,Portugal,"Rua Adolfo Loureiro 41 R/ Esq, Coimbra 3030-033 Portugal",3030-033
9699164,Restaurante Norton,0.08115217033891656,southwest,Rua de Mocambique 281,,Coimbra,Portugal,"Rua de Mocambique 281, Coimbra 3030-062 Portugal",3030-062
5958966,Iguarias No Ponto,0.1589368237952985,southwest,Rua Pedro Alveares Cabral loja 94 e 96,,Coimbra,Portugal,"Rua Pedro Alveares Cabral loja 94 e 96, Coimbra 3030-393 Portugal",3030-393
17371386,Tettris Cafe,0.16593033638212407,west,Rua Daniel de Matos,Bairro Norton de Matos.,Coimbra,Portugal,"Rua Daniel de Matos Bairro Norton de Matos., Coimbra Portugal",
1077034,Restaurante Fu Hua,0.36028435423206634,southeast,R. Camara Pestana lote 1 loja 8,,Coimbra,Portugal,"R. Camara Pestana lote 1 loja 8, Coimbra 3030-163 Portugal",3030-163
8001124,Chao das Covas Cafe,0.08859749120306228,northwest,Largo Chao das Covas Evora,,Evora,Portugal,"Largo Chao das Covas Evora, Evora 7000-573 Portugal",7000-573
14125210,"A da Maria - Mercearia, Vinhos",0.09116948730319084,northwest,Rua do Cano 37,,Evora,Portugal,"Rua do Cano 37, Evora 7000-596 Portugal",7000-596
2207403,Restaurante Sao Domingos,0.06247093861245535,west,Travessa da Mangalaca 8,,Evora,Portugal,"Travessa da Mangalaca 8, Evora 7000-618 Portugal",7000-618
19637658,Pastelaria Violeta,0.08389288270771661,southwest,Rua Jose Elias Garcia 47,,Evora,Portugal,"Rua Jose Elias Garcia 47, Evora 7000-609 Portugal",7000-609
18895559,"Arte Antiga - Padaria, Pastelaria & Confeitaria",0.10019728367347279,west,Praca Joaquim Antonio de Aguiar Rua Catarina Eufemia 22 Loja 1,Teatro Garcia de Resende,Evora,Portugal,"Praca Joaquim Antonio de Aguiar Rua Catarina Eufemia 22 Loja 1 Teatro Garcia de Resende, Evora 7005-320 Portugal",7005-320
23822089,Lombardo,0.10255637922759207,northwest,Largo de Severim de Faria 1,,Evora,Portugal,"Largo de Severim de Faria 1, Evora 7000-528 Portugal",7000-528
10207885,Rato Bicho,0.1221583200400597,northwest,Rua de Santa Maria 57,Sao Mamede,Evora,Portugal,"Rua de Santa Maria 57 Sao Mamede, Evora 7000-592 Portugal",7000-592
14913983,Recanto do aqueduto,0.09764380504233552,northwest,Largo do Chao das Covas n0 35,,Evora,Portugal,"Largo do Chao das Covas n0 35, Evora 7000-573 Portugal",7000-573
12002851,Coruja a Mesa,0.17062270077960545,northwest,Travessa de Afonso de Trigo 19,,Evora,Portugal,"Travessa de Afonso de Trigo 19, Evora 7000-614 Portugal",7000-614
23800270,Etapas Restaurante,0.04991524721423739,south,Travessa das Nunes 4,,Evora,Portugal,"Travessa das Nunes 4, Evora 7000-625 Portugal",7000-625
5988356,Pastelaria Regadinhas,0.2787285536564741,northwest,,,Braga,Portugal,Braga 4705-254 Portugal,4705-254
10820248,Hortela-Pimenta,0.027766746318314224,southeast,Rua de Santo Antonio No 8 R/C,Tebosa,Braga,Portugal,"Rua de Santo Antonio No 8 R/C Tebosa, Braga 4705-237 Portugal",4705-237
23962632,Idealysta,0.3661719100233984,northeast,Rua Artur Garibaldi 13,,Braga,Portugal,"Rua Artur Garibaldi 13, Braga 4715-162 Portugal",4715-162
10238212,Restaurante Viabracara,0.6448142343742135,east,Rua Dom Rodrigo da Cunha 84,Nogueira,Braga,Portugal,"Rua Dom Rodrigo da Cunha 84 Nogueira, Braga 4715-179 Portugal",4715-179
5926693,Pastelaria Pintos,0.8648904488761563,east,Rua do Medronheiro 42,Paradela,Braga,Portugal,"Rua do Medronheiro 42 Paradela, Braga 4715-207 Portugal",4715-207
12957009,Restaurante As Manas,0.3029693688223613,north,Rua das Regadinhas 3,,Braga,Portugal,"Rua das Regadinhas 3, Braga 4705-186 Portugal",4705-186
6104267,Saco de Cafe,0.39591005675581714,northwest,Rua Prof Dct Jose Azevedo Ferreira,,Braga,Portugal,"Rua Prof Dct Jose Azevedo Ferreira, Braga 4705-253 Portugal",4705-253
3514237,City Rio,0.8319769329425695,northwest,Rua Maria Amelia Bastos Leite 95,,Braga,Portugal,"Rua Maria Amelia Bastos Leite 95, Braga 4705-120 Portugal",4705-120
10787648,Restaurante Ferreirense,0.788819859839976,west,Rua Antonio Alberto de Sousa 122,,Braga,Portugal,"Rua Antonio Alberto de Sousa 122, Braga 4705-133 Portugal",4705-133
14106464,ROLHA Resturante & Garrafeira,0.46290463785949754,east,Rua Quinta do Pregal 12 16,Nogueira,Braga,Portugal,"Rua Quinta do Pregal 12 16 Nogueira, Braga 4715-588 Portugal",4715-588
2615545,Restaurante Divinus,1.151436593902141,southeast,,,Canaviais,Portugal,"Canaviais, Evora 7005-839 Portugal",7005-839
6641767,Republica Restaurante,0.04688923389434893,north,Rua Joaquin Antonio de Aguiar 43/53 Se Velha,,Coimbra,Portugal,"Rua Joaquin Antonio de Aguiar 43/53 Se Velha, Coimbra 3000-321 Portugal",3000-321
23661225,Fangas Veg,0.044234370631273404,north,Rua Fernandes Tomas 45/49,,Coimbra,Portugal,"Rua Fernandes Tomas 45/49, Coimbra 3000-168 Portugal",3000-168
21250890,Boutique Tapas & Petiscos,0.04415942988588145,north,Rua Fernandes Tomas N_51 e 53,,Coimbra,Portugal,"Rua Fernandes Tomas N_51 e 53, Coimbra 3000-168 Portugal",3000-168
17670659,Algo +,0.045649139946151114,south,Couraca de Lisboa No 5,,Coimbra,Portugal,"Couraca de Lisboa No 5, Coimbra 3000-435 Portugal",3000-435
21080933,Maria Rio,0.046466289516084974,south,Rua Couraca de Lisboa,Nº5,Coimbra,Portugal,"Rua Couraca de Lisboa Nº5, Coimbra 3000-435 Portugal",3000-435
12292680,Alqueire - Comes e Bebes,0.04630413692570672,north,Rua Fernandes Tomas 50,,Coimbra,Portugal,"Rua Fernandes Tomas 50, Coimbra 3000-167 Portugal",3000-167
6909778,Arcada,0.017670413163952237,west,"Rua Fernandes Tomas, 91",,Coimbra,Portugal,"Rua Fernandes Tomas, 91, Coimbra 3000-266 Portugal",3000-266
10717388,Vinharia Da Se,0.02002762198141098,southwest,Rua Joaquim Antonio de Aguiar 4,,Coimbra,Portugal,"Rua Joaquim Antonio de Aguiar 4, Coimbra 3000-230 Portugal",3000-230
12591698,The Tiny Tea House,0.05159522014648847,north,Rua Fernandes Tomas 37,,Coimbra,Portugal,"Rua Fernandes Tomas 37, Coimbra 3000-168 Portugal",3000-168
6557599,Taberna da Ti Ermelinda,0.044455555629204474,north,Rua Fernandes Tomas 59,,Coimbra,Portugal,"Rua Fernandes Tomas 59, Coimbra 3000-168 Portugal",3000-168
7660635,Casa Pragueira,0.9170819985884244,north,Rua da Pragueira 39,,Coimbra,Portugal,"Rua da Pragueira 39, Coimbra 3020-185 Portugal",3020-185
10006558,Cafe Restaurante Capa Negra,0.8998255013966358,north,Rua da Pragueira 29,"R/C, Eiras",Coimbra,Portugal,"Rua da Pragueira 29 R/C, Eiras, Coimbra 3020-185 Portugal",3020-185
7255637,Restaurante Churrasqueira O Pombo,0.9657156191420423,south,Estrada de Coselhas 125,,Coimbra,Portugal,"Estrada de Coselhas 125, Coimbra 3000-125 Portugal",3000-125
12668132,Restaurante Bom Garfo,0.8077115843976308,north,Rua Adriano Lucas 62,,Coimbra,Portugal,"Rua Adriano Lucas 62, Coimbra 3020-430 Portugal",3020-430
1065717,Arco Bar,0.7234832774728673,east,Praca Fausto Correia 26,,Coimbra,Portugal,"Praca Fausto Correia 26, Coimbra 3000-253 Portugal",3000-253
14914033,O burrito,0.3603554983898022,southwest,"Rua Martires da Liberdade, 90",,Coimbra,Portugal,"Rua Martires da Liberdade, 90, Coimbra 4050-011 Portugal",4050-011
3570936,Republica da Saudade,1.0331035910547197,south,Quinta da Ribeira 1,Coselhas,Coimbra,Portugal,"Quinta da Ribeira 1 Coselhas, Coimbra 3000-125 Portugal",3000-125
9565016,Panda,0.7323203729431527,southwest,Estrada de Eiras 360,,Coimbra,Portugal,"Estrada de Eiras 360, Coimbra 3025-069 Portugal",3025-069
17666191,Aromas Boemios Unipessoal lda,1.1453585857018902,southwest,Rua Cidade De Santa Clara Da California,,Coimbra,Portugal,"Rua Cidade De Santa Clara Da California, Coimbra 3000-111 Portugal",3000-111
8669725,Taberna do Aires,0.7986300953575429,west,Rua Manuel de Almeida e Sousa 312,,Coimbra,Portugal,"Rua Manuel de Almeida e Sousa 312, Coimbra 3025-046 Portugal",3025-046
8669725,Taberna do Aires,0.1233352498686292,west,Rua Manuel de Almeida e Sousa 312,,Coimbra,Portugal,"Rua Manuel de Almeida e Sousa 312, Coimbra 3025-046 Portugal",3025-046
15887745,Da Luisa Restaurante,0.24190309417196137,southwest,Urbanizacao Loreto,Lote 1,Coimbra,Portugal,"Urbanizacao Loreto Lote 1, Coimbra 3025-037 Portugal",3025-037
23284930,Chale De Ouro -paes & Doces,0.28274748477228434,southwest,Urbanizacao Loreto,Lote 3 R/ch,Coimbra,Portugal,"Urbanizacao Loreto Lote 3 R/ch, Coimbra 3025-037 Portugal",3025-037
9864312,Restaurante 27,0.7155667305053279,south,Rua Cidade de Santos,,Coimbra,Portugal,"Rua Cidade de Santos, Coimbra 3000-112 Portugal",3000-112
17666191,Aromas Boemios Unipessoal lda,0.6786498309346859,south,Rua Cidade De Santa Clara Da California,,Coimbra,Portugal,"Rua Cidade De Santa Clara Da California, Coimbra 3000-111 Portugal",3000-111
9565016,Panda,0.11162786486642619,south,Estrada de Eiras 360,,Coimbra,Portugal,"Estrada de Eiras 360, Coimbra 3025-069 Portugal",3025-069
14914033,O burrito,0.36188326476316,east,"Rua Martires da Liberdade, 90",,Coimbra,Portugal,"Rua Martires da Liberdade, 90, Coimbra 4050-011 Portugal",4050-011
3570936,Republica da Saudade,0.8047296426855588,southeast,Quinta da Ribeira 1,Coselhas,Coimbra,Portugal,"Quinta da Ribeira 1 Coselhas, Coimbra 3000-125 Portugal",3000-125
12227393,Restaurante Arte Nova,0.46681709839092445,northeast,Rua Adriano Lucas,Zona Industrial de Eiras,Coimbra,Portugal,"Rua Adriano Lucas Zona Industrial de Eiras, Coimbra 3020-430 Portugal",3020-430
3898171,Churrasqueira da Pedrulha,0.805714056315306,northwest,Rua 4 Julho,3025-010 COIMBRA Pedrulha,Coimbra,Portugal,"Rua 4 Julho 3025-010 COIMBRA Pedrulha, Coimbra Portugal",
8494094,Restaurante Avis,0.2922265225800058,southwest,Praceta Palmela 1,Bairro do Frei-Aleixo Praceta Palmela,Evora,Portugal,"Praceta Palmela 1 Bairro do Frei-Aleixo Praceta Palmela, Evora 7005-262 Portugal",7005-262
23161758,Boleta,0.8221927921827727,southwest,Avenida Lino de Carvalho,Loja 3,Evora,Portugal,"Avenida Lino de Carvalho Loja 3, Evora 7005-467 Portugal",7005-467
5963029,"Restaurante ""Mel e Noz""",0.7963532144280796,southwest,Rua das Tamaras,,Evora,Portugal,"Rua das Tamaras, Evora 7005-511 Portugal",7005-511
10026892,Triangular - Hamburgueria Artesanal,0.8548445077077302,southwest,Avenida Lino de Carvalho 3A,,Evora,Portugal,"Avenida Lino de Carvalho 3A, Evora 7005-467 Portugal",7005-467
21184546,El Loro Tacos,0.5855095242690347,west,Rua do Viveiro 5,,Evora,Portugal,"Rua do Viveiro 5, Evora 7005-638 Portugal",7005-638
5977409,Restaurante a Curva Do Bacelo,0.7887395730707951,northwest,Rua do Eucaliptal N0 6,,Bacelo,Portugal,"Rua do Eucaliptal N0 6, Bacelo 7005-427 Portugal",7005-427
7645603,Restaurante A Baiuca,0.9931083981791491,southwest,Rua das Fontes 67,,Evora,Portugal,"Rua das Fontes 67, Evora 7000-589 Portugal",7000-589
6701121,Cozinha da Catarina,0.9708797534860136,southwest,Rua Avis 156,Rua de Aviz No 154,Evora,Portugal,"Rua Avis 156 Rua de Aviz No 154, Evora 7000-574 Portugal",7000-574
25310497,Diboa Hamburgueria & Restaurante,0.7444561882035728,south,"R. Bento de Jesus Caraca 33, 7005-310 Evora",,Evora,Portugal,"R. Bento de Jesus Caraca 33, 7005-310 Evora, Evora 7005-310 Portugal",7005-310
6889168,100 Pavor - Tapas Bar,1.0178212007419618,southwest,Rua das Fontes 45,,Evora,Portugal,"Rua das Fontes 45, Evora 7000-589 Portugal",7000-589
23577976,Leonidas Chocolates Braga - Nova Arcada,0.2948039229686954,south,"Avenida De Lamas,100",Piso 1 Loja 31,Braga,Portugal,"Avenida De Lamas,100 Piso 1 Loja 31, Braga 4700-038 Portugal",4700-038
14069709,DeGema Hamburgueria Artesanal,0.25200975795902497,south,Av de 100 Uniao de freguesias,Centro Comercial Nova Arcada,Braga,Portugal,"Av de 100 Uniao de freguesias Centro Comercial Nova Arcada, Braga 4715-165 Portugal",4715-165
17437679,Italian Republic,0.1327056958045659,west,Av. de Lamas 100,Shopping Nova Arcada,Braga,Portugal,"Av. de Lamas 100 Shopping Nova Arcada, Braga 4700-068 Portugal",4700-068
15683025,Restaurante Ikea,0.3371661052808649,south,"Avenida de Lamas, 100",Nova Arcada,Braga,Portugal,"Avenida de Lamas, 100 Nova Arcada, Braga 4700-068 Portugal",4700-068
10493440,Leitao & Espumante,0.3379209451947415,south,Avenida de Lamas,Praça da Restauração,Braga,Portugal,"Avenida de Lamas Praça da Restauração, Braga 4700-068 Portugal",4700-068
19370700,Petiscaria Fut7,0.8906904562496545,northwest,Rua Entrecampos s/n,Palmeira,Braga,Portugal,"Rua Entrecampos s/n Palmeira, Braga 4715-165 Portugal",4715-165
25095402,Braga Marisco,1.0309412857245073,south,Rua Fonte Carreira 13,,Braga,Portugal,"Rua Fonte Carreira 13, Braga 4700-067 Portugal",4700-067
8419124,Restaurant O Paulo of Bom Jesus,0.7978552329287507,southeast,Largo Mae de Agua 13,,Braga,Portugal,"Largo Mae de Agua 13, Braga 4715-258 Portugal",4715-258
5988350,S. Francisco Restaurante,0.6990586432551901,north,"Rua Paco de Palmeira, n051, Palmeira",,Braga,Portugal,"Rua Paco de Palmeira, n051, Palmeira, Braga 4700-723 Portugal",4700-723
20373002,Friend's Lounge Bar,0.693386875700027,north,Rua Paco da Palmeira n0 51,,Palmeira,Portugal,"Rua Paco da Palmeira n0 51, Palmeira 4700-723 Portugal",4700-723
7248114,Restaurante a Grelha,0.04723130471374363,east,Rua de Machede 46 B,,Evora,Portugal,"Rua de Machede 46 B, Evora 7000-864 Portugal",7000-864
5924185,O Combinado,0.053744931907900764,east,Rua de Machede 95-A,,Evora,Portugal,"Rua de Machede 95-A, Evora 7000-864 Portugal",7000-864
16809667,Restaurante A Mocidade,0.10060551904189392,north,Avenida Universidade 8065,,Evora,Portugal,"Avenida Universidade 8065, Evora 7005-869 Portugal",7005-869
7038533,Cafetaria Pateo de Sao Miguel,0.1646068354363198,west,Pateo de Sao Miguel,,Evora,Portugal,"Pateo de Sao Miguel, Evora 7000-812 Portugal",7000-812
4549807,Restaurante da Pousada Convento Evora,0.181866758600708,west,Largo do Conde de Vila Flor,,Evora,Portugal,"Largo do Conde de Vila Flor, Evora 7000-804 Portugal",7000-804
6379945,O Lavrador,0.026504093675703562,southeast,Rua de Machede Numero 32,,Evora,Portugal,"Rua de Machede Numero 32, Evora 7000-864 Portugal",7000-864
15848601,Restaurante Norte Sul,0.04813033510602892,east,Travessa de Sao Pedro n 2,Évora,Evora,Portugal,"Travessa de Sao Pedro n 2 Évora, Evora 7000-967 Portugal",7000-967
9721076,Dona Ines,0.05598905235846399,east,Travessa de Sao Pedro No 2,,Evora,Portugal,"Travessa de Sao Pedro No 2, Evora 7000-967 Portugal",7000-967
21335048,Santo Cafe,0.024202851017001103,southeast,Rua de Machede 18a,,Evora,Portugal,"Rua de Machede 18a, Evora 7000-864 Portugal",7000-864
8544826,Jardim Do Cha,0.16300226901011036,west,Largo Mario Chico 17,,Evora,Portugal,"Largo Mario Chico 17, Evora 7000-802 Portugal",7000-802
5977855,Bar Restaurante o Infante Lda,0.2880128836868394,west,Rua da Forca 75,,Aveiro,Portugal,"Rua da Forca 75, Aveiro 3800-016 Portugal",3800-016
17675862,Cafe Snack bar e minimercado Vinagre,0.6412523126987341,north,"Rua Manuel Fernandes Silva, Esgueira",Paço - Esgueira,Aveiro,Portugal,"Rua Manuel Fernandes Silva, Esgueira Paço - Esgueira, Aveiro 3800-313 Portugal",3800-313
23537188,Rulote Pop-up Bar,0.6278842065855844,southeast,Rua dos Arneiros,,Aveiro,Portugal,"Rua dos Arneiros, Aveiro 3800-109 Portugal",3800-109
10064016,Solar Das Estatuas,0.887092594567913,east,Estrada Nacional 109,,Aveiro,Portugal,"Estrada Nacional 109, Aveiro 3800-042 Portugal",3800-042
13506850,Bom Gosto,0.9311828918598455,southeast,Estrada Nacional 109-Armazem 2,Em frente a MAXMAT,Aveiro,Portugal,"Estrada Nacional 109-Armazem 2 Em frente a MAXMAT, Aveiro 3800-233 Portugal",3800-233
