postal_code,cod_distrito,cod_concelho,cod_localidade,nome_localidade,num_cod_postal,ext_cod_postal,desig_postal,nome_concelho,nome_distrito,LatLong
3025-159,6,3,14213,Coimbra,3025,159,COIMBRA,Coimbra,Coimbra,40.25844784518699%2C-8.481064207589315
3025-160,6,3,14213,Coimbra,3025,160,COIMBRA,Coimbra,Coimbra,40.26712570279268%2C-8.452217440363246
3030-118,6,3,14213,Coimbra,3030,118,COIMBRA,Coimbra,Coimbra,40.201893348485186%2C-8.405945546094314
3025-161,6,3,14213,Coimbra,3025,161,COIMBRA,Coimbra,Coimbra,40.26673077492729%2C-8.4511908284894
3030-283,6,3,14213,Coimbra,3030,283,COIMBRA,Coimbra,Coimbra,40.18994937442314%2C-8.40367775943521
3030-311,6,3,14213,Coimbra,3030,311,COIMBRA,Coimbra,Coimbra,40.2368658465946%2C-8.374666645924616
3025-163,6,3,14213,Coimbra,3025,163,COIMBRA,Coimbra,Coimbra,40.267651561314665%2C-8.447640776867022
3025-017,6,3,14213,Coimbra,3025,017,COIMBRA,Coimbra,Coimbra,40.25446322993535%2C-8.475960125010086
3025-164,6,3,14213,Coimbra,3025,164,COIMBRA,Coimbra,Coimbra,40.25965720992678%2C-8.480772607882706
3040-211,6,3,14213,Coimbra,3040,211,COIMBRA,Coimbra,Coimbra,40.19408837336092%2C-8.452820209450131
3020-172,6,3,14213,Coimbra,3020,172,COIMBRA,Coimbra,Coimbra,40.247726892587686%2C-8.416003479711776
3020-173,6,3,14213,Coimbra,3020,173,COIMBRA,Coimbra,Coimbra,40.247860073540096%2C-8.416046345080858
3020-175,6,3,14213,Coimbra,3020,175,COIMBRA,Coimbra,Coimbra,40.24830346568472%2C-8.415920670208248
3000-087,6,3,14213,Coimbra,3000,087,COIMBRA,Coimbra,Coimbra,40.209246095711705%2C-8.426592630123583
3030-778,6,3,14213,Coimbra,3030,778,COIMBRA,Coimbra,Coimbra,40.19281794564255%2C-8.403914242742106
3000-088,6,3,14213,Coimbra,3000,088,COIMBRA,Coimbra,Coimbra,40.20938062574855%2C-8.426846286108601
3025-165,6,3,14213,Coimbra,3025,165,COIMBRA,Coimbra,Coimbra,40.25598705077026%2C-8.484947015901293
3025-021,6,3,14213,Coimbra,3025,021,COIMBRA,Coimbra,Coimbra,40.246754432075186%2C-8.492320779565512
3025-166,6,3,14213,Coimbra,3025,166,COIMBRA,Coimbra,Coimbra,40.24181610355782%2C-8.484962960550513
3025-018,6,3,14213,Coimbra,3025,018,COIMBRA,Coimbra,Coimbra,40.25345108382996%2C-8.47864812858411
3000-608,6,3,14213,Coimbra,3000,608,COIMBRA,Coimbra,Coimbra,40.21110069392479%2C-8.405472959102505
3020-269,6,3,14213,Coimbra,3020,269,COIMBRA,Coimbra,Coimbra,40.25552180167389%2C-8.438862883055503
3000-609,6,3,14213,Coimbra,3000,609,COIMBRA,Coimbra,Coimbra,40.20982749518602%2C-8.405951425697584
3000-610,6,3,14213,Coimbra,3000,610,COIMBRA,Coimbra,Coimbra,40.20553066187818%2C-8.397846519391507
3000-279,6,3,14213,Coimbra,3000,279,COIMBRA,Coimbra,Coimbra,40.218264668139724%2C-8.429672958044383
3020-283,6,3,14213,Coimbra,3020,283,COIMBRA,Coimbra,Coimbra,40.25529625605496%2C-8.439014673907328
3000-097,6,3,14213,Coimbra,3000,097,COIMBRA,Coimbra,Coimbra,40.211563561043825%2C-8.427219197822321
3025-167,6,3,14213,Coimbra,3025,167,COIMBRA,Coimbra,Coimbra,40.274352162932196%2C-8.455702263244216
3000-010,6,3,14213,Coimbra,3000,010,COIMBRA,Coimbra,Coimbra,40.20777123251771%2C-8.415312641734488
3000-011,6,3,14213,Coimbra,3000,011,COIMBRA,Coimbra,Coimbra,40.21104394387777%2C-8.413836326736472
3045-023,6,3,14213,Coimbra,3045,023,COIMBRA,Coimbra,Coimbra,40.2036853983976%2C-8.485102335186975
3025-168,6,3,14213,Coimbra,3025,168,COIMBRA,Coimbra,Coimbra,40.26570744781773%2C-8.450852946722222
3025-169,6,3,14213,Coimbra,3025,169,COIMBRA,Coimbra,Coimbra,40.27956292065737%2C-8.453745719593117
3025-024,6,3,14213,Coimbra,3025,024,COIMBRA,Coimbra,Coimbra,40.25261743897099%2C-8.475066333346547
3030-043,6,3,14213,Coimbra,3030,043,COIMBRA,Coimbra,Coimbra,40.19948573022086%2C-8.406814298053582
3030-390,6,3,14213,Coimbra,3030,390,COIMBRA,Coimbra,Coimbra,40.194335962656595%2C-8.415565412816495
3025-170,6,3,14213,Coimbra,3025,170,COIMBRA,Coimbra,Coimbra,40.275640938610735%2C-8.453738951667988
3025-171,6,3,14213,Coimbra,3025,171,COIMBRA,Coimbra,Coimbra,40.26603104117103%2C-8.450748653959145
3025-326,6,3,14213,Coimbra,3025,326,COIMBRA,Coimbra,Coimbra,40.274052161425416%2C-8.452658571189964
3030-044,6,3,14213,Coimbra,3030,044,COIMBRA,Coimbra,Coimbra,40.19792743421793%2C-8.41113094997542
3025-172,6,3,14213,Coimbra,3025,172,COIMBRA,Coimbra,Coimbra,40.253244690110094%2C-8.476384953753891
3025-173,6,3,14213,Coimbra,3025,173,COIMBRA,Coimbra,Coimbra,40.25297650477705%2C-8.476036508061334
3025-070,6,3,14213,Coimbra,3025,070,COIMBRA,Coimbra,Coimbra,40.27327857476862%2C-8.450418089217875
3045-137,6,3,14213,Coimbra,3045,137,COIMBRA,Coimbra,Coimbra,40.205614341205084%2C-8.463598191802841
3020-136,6,3,14213,Coimbra,3020,136,COIMBRA,Coimbra,Coimbra,40.255822460884715%2C-8.378815288109829
3000-090,6,3,14213,Coimbra,3000,090,COIMBRA,Coimbra,Coimbra,40.214438242474266%2C-8.415444834265369
3030-163,6,3,14213,Coimbra,3030,163,COIMBRA,Coimbra,Coimbra,40.19237749862791%2C-8.40579340501741
3020-242,6,3,14213,Coimbra,3020,242,COIMBRA,Coimbra,Coimbra,40.23293829870198%2C-8.41273406288433
3020-243,6,3,14213,Coimbra,3020,243,COIMBRA,Coimbra,Coimbra,40.234625541544084%2C-8.409159316429102
3020-244,6,3,14213,Coimbra,3020,244,COIMBRA,Coimbra,Coimbra,40.23871225098439%2C-8.408428379566066
3025-177,6,3,14213,Coimbra,3025,177,COIMBRA,Coimbra,Coimbra,40.243321603137794%2C-8.447953186209118
3025-178,6,3,14213,Coimbra,3025,178,COIMBRA,Coimbra,Coimbra,40.24358962337713%2C-8.447917212447141
3025-179,6,3,14213,Coimbra,3025,179,COIMBRA,Coimbra,Coimbra,40.24355120545466%2C-8.447969919554044
3040-109,6,3,14213,Coimbra,3040,109,COIMBRA,Coimbra,Coimbra,40.185356452780134%2C-8.451135311302384
3025-026,6,3,14213,Coimbra,3025,026,COIMBRA,Coimbra,Coimbra,40.25667834787531%2C-8.48635102673439
3020-246,6,3,14213,Coimbra,3020,246,COIMBRA,Coimbra,Coimbra,40.22962051295668%2C-8.407989135694807
3045-024,6,3,14213,Coimbra,3045,024,COIMBRA,Coimbra,Coimbra,40.20302567815493%2C-8.474109388317235
3045-139,6,3,14213,Coimbra,3045,139,COIMBRA,Coimbra,Coimbra,40.20875069951303%2C-8.470896094751653
3045-025,6,3,14213,Coimbra,3045,025,COIMBRA,Coimbra,Coimbra,40.20097535985048%2C-8.465840841138416
3020-276,6,3,14213,Coimbra,3020,276,COIMBRA,Coimbra,Coimbra,40.25412728401366%2C-8.441736362526768
3020-275,6,3,14213,Coimbra,3020,275,COIMBRA,Coimbra,Coimbra,40.254177821905536%2C-8.442082498938472
3025-182,6,3,14213,Coimbra,3025,182,COIMBRA,Coimbra,Coimbra,40.266279266172006%2C-8.45054212216742
3020-182,6,3,14213,Coimbra,3020,182,COIMBRA,Coimbra,Coimbra,40.2441701754701%2C-8.420466309701839
3020-266,6,3,14213,Coimbra,3020,266,COIMBRA,Coimbra,Coimbra,40.25625750566533%2C-8.43125513608095
3025-183,6,3,14213,Coimbra,3025,183,COIMBRA,Coimbra,Coimbra,40.245317919136355%2C-8.494197174071797
3025-186,6,3,14213,Coimbra,3025,186,COIMBRA,Coimbra,Coimbra,40.25064084541967%2C-8.4472035334226
3025-187,6,3,14213,Coimbra,3025,187,COIMBRA,Coimbra,Coimbra,40.263664359721936%2C-8.44908944248723
3025-188,6,3,14213,Coimbra,3025,188,COIMBRA,Coimbra,Coimbra,40.253828173221464%2C-8.475097698731865
3020-229,6,3,14213,Coimbra,3020,229,COIMBRA,Coimbra,Coimbra,40.23844887893801%2C-8.406228830003755
3025-189,6,3,14213,Coimbra,3025,189,COIMBRA,Coimbra,Coimbra,40.241588029279185%2C-8.485728003972502
3025-190,6,3,14213,Coimbra,3025,190,COIMBRA,Coimbra,Coimbra,40.25786708188881%2C-8.481598033918795
3000-013,6,3,14213,Coimbra,3000,013,COIMBRA,Coimbra,Coimbra,40.22095627729293%2C-8.406984509581928
3025-192,6,3,14213,Coimbra,3025,192,COIMBRA,Coimbra,Coimbra,40.26111584422004%2C-8.480471283515996
3025-193,6,3,14213,Coimbra,3025,193,COIMBRA,Coimbra,Coimbra,40.2549473016037%2C-8.483473526551297
3025-025,6,3,14213,Coimbra,3025,025,COIMBRA,Coimbra,Coimbra,40.2646049964154%2C-8.498356365259328
3025-195,6,3,14213,Coimbra,3025,195,COIMBRA,Coimbra,Coimbra,40.265375651793995%2C-8.496909446934211
3025-196,6,3,14213,Coimbra,3025,196,COIMBRA,Coimbra,Coimbra,40.260972030472225%2C-8.459122186538906
3025-197,6,3,14213,Coimbra,3025,197,COIMBRA,Coimbra,Coimbra,40.242856576258%2C-8.48555360392158
3020-322,6,3,14213,Coimbra,3020,322,COIMBRA,Coimbra,Coimbra,40.253381747101606%2C-8.415385993263776
3030-397,6,3,14213,Coimbra,3030,397,COIMBRA,Coimbra,Coimbra,40.18594081678265%2C-8.408887460502735
3020-261,6,3,14213,Coimbra,3020,261,COIMBRA,Coimbra,Coimbra,40.22811333161144%2C-8.40232472909463
3025-663,6,3,14213,Coimbra,3025,663,COIMBRA,Coimbra,Coimbra,40.233347999416694%2C-8.449471740199776
3000-094,6,3,14213,Coimbra,3000,094,COIMBRA,Coimbra,Coimbra,40.209002631837684%2C-8.43007307289492
3025-202,6,3,14213,Coimbra,3025,202,COIMBRA,Coimbra,Coimbra,40.252974243238064%2C-8.481709524009373
3045-026,6,3,14213,Coimbra,3045,026,COIMBRA,Coimbra,Coimbra,40.19749411927868%2C-8.45443734465169
3025-203,6,3,14213,Coimbra,3025,203,COIMBRA,Coimbra,Coimbra,40.24340616912814%2C-8.446658871764889
3025-204,6,3,14213,Coimbra,3025,204,COIMBRA,Coimbra,Coimbra,40.24705224364763%2C-8.493491315131015
3025-205,6,3,14213,Coimbra,3025,205,COIMBRA,Coimbra,Coimbra,40.254043164317075%2C-8.475891398043224
3030-045,6,3,14213,Coimbra,3030,045,COIMBRA,Coimbra,Coimbra,40.198018806509886%2C-8.406800569855537
3020-250,6,3,14213,Coimbra,3020,250,COIMBRA,Coimbra,Coimbra,40.2336206319613%2C-8.411736560840914
3020-249,6,3,14213,Coimbra,3020,249,COIMBRA,Coimbra,Coimbra,40.23781183193319%2C-8.399705879734523
3030-413,6,3,14213,Coimbra,3030,413,COIMBRA,Coimbra,Coimbra,40.199801241738456%2C-8.41829407672309
3025-206,6,3,14213,Coimbra,3025,206,COIMBRA,Coimbra,Coimbra,40.274537521043186%2C-8.453816043524595
3025-207,6,3,14213,Coimbra,3025,207,COIMBRA,Coimbra,Coimbra,40.2745513389963%2C-8.453704411209214
3020-280,6,3,14213,Coimbra,3020,280,COIMBRA,Coimbra,Coimbra,40.25479649588513%2C-8.44069034060634
3025-208,6,3,14213,Coimbra,3025,208,COIMBRA,Coimbra,Coimbra,40.27546293101035%2C-8.45460230879409
3025-209,6,3,14213,Coimbra,3025,209,COIMBRA,Coimbra,Coimbra,40.27619767960747%2C-8.453996728038359
3025-210,6,3,14213,Coimbra,3025,210,COIMBRA,Coimbra,Coimbra,40.256567712374036%2C-8.485312063718583
3025-211,6,3,14213,Coimbra,3025,211,COIMBRA,Coimbra,Coimbra,40.2516465231901%2C-8.446083747793418
3025-212,6,3,14213,Coimbra,3025,212,COIMBRA,Coimbra,Coimbra,40.2500388426173%2C-8.450984168344807
3025-213,6,3,14213,Coimbra,3025,213,COIMBRA,Coimbra,Coimbra,40.265310160654934%2C-8.444273581232816
3025-214,6,3,14213,Coimbra,3025,214,COIMBRA,Coimbra,Coimbra,40.26824437735411%2C-8.44844631721271
3025-011,6,3,14213,Coimbra,3025,011,COIMBRA,Coimbra,Coimbra,40.25097365212978%2C-8.45119932290397
3020-308,6,3,14213,Coimbra,3020,308,COIMBRA,Coimbra,Coimbra,40.23629765766874%2C-8.395338733699033
3025-216,6,3,14213,Coimbra,3025,216,COIMBRA,Coimbra,Coimbra,40.26711536923858%2C-8.451882335856045
3025-217,6,3,14213,Coimbra,3025,217,COIMBRA,Coimbra,Coimbra,40.26689660988107%2C-8.452016506475982
3030-082,6,3,14213,Coimbra,3030,082,COIMBRA,Coimbra,Coimbra,40.19185966072216%2C-8.376143264330427
3025-218,6,3,14213,Coimbra,3025,218,COIMBRA,Coimbra,Coimbra,40.25113722423195%2C-8.452223770311074
3025-219,6,3,14213,Coimbra,3025,219,COIMBRA,Coimbra,Coimbra,40.253581923948616%2C-8.483060971676043
3025-220,6,3,14213,Coimbra,3025,220,COIMBRA,Coimbra,Coimbra,40.26135427118562%2C-8.459833260629258
3025-221,6,3,14213,Coimbra,3025,221,COIMBRA,Coimbra,Coimbra,40.26107312386668%2C-8.4597329675674
3040-110,6,3,14213,Coimbra,3040,110,COIMBRA,Coimbra,Coimbra,40.181282589347276%2C-8.451738577675494
3025-222,6,3,14213,Coimbra,3025,222,COIMBRA,Coimbra,Coimbra,40.261292057399544%2C-8.460071986786788
3025-224,6,3,14213,Coimbra,3025,224,COIMBRA,Coimbra,Coimbra,40.27448556300118%2C-8.453065830199314
3045-027,6,3,14213,Coimbra,3045,027,COIMBRA,Coimbra,Coimbra,40.197637080532296%2C-8.454575036862643
3000-014,6,3,14213,Coimbra,3000,014,COIMBRA,Coimbra,Coimbra,40.21456339718222%2C-8.423929437221275
3025-225,6,3,14213,Coimbra,3025,225,COIMBRA,Coimbra,Coimbra,40.2672643508557%2C-8.451440146872613
3025-226,6,3,14213,Coimbra,3025,226,COIMBRA,Coimbra,Coimbra,40.24409490134696%2C-8.491697118100591
3025-227,6,3,14213,Coimbra,3025,227,COIMBRA,Coimbra,Coimbra,40.27926787908543%2C-8.454269926346864
3025-228,6,3,14213,Coimbra,3025,228,COIMBRA,Coimbra,Coimbra,40.24237912570171%2C-8.486780396739317
3025-229,6,3,14213,Coimbra,3025,229,COIMBRA,Coimbra,Coimbra,40.24226211405865%2C-8.48661349362656
3025-230,6,3,14213,Coimbra,3025,230,COIMBRA,Coimbra,Coimbra,40.2746225008524%2C-8.450759455707807
3025-231,6,3,14213,Coimbra,3025,231,COIMBRA,Coimbra,Coimbra,40.274834859355224%2C-8.450495901487562
3030-152,6,3,14213,Coimbra,3030,152,COIMBRA,Coimbra,Coimbra,40.20140523297164%2C-8.391014807731475
3020-132,6,3,14213,Coimbra,3020,132,COIMBRA,Coimbra,Coimbra,40.25066331759576%2C-8.409568886566031
3030-109,6,3,14213,Coimbra,3030,109,COIMBRA,Coimbra,Coimbra,40.20003245632376%2C-8.402713248715527
3025-321,6,3,14213,Coimbra,3025,321,COIMBRA,Coimbra,Coimbra,40.262154947755896%2C-8.450424882504874
3025-235,6,3,14213,Coimbra,3025,235,COIMBRA,Coimbra,Coimbra,40.24892527382683%2C-8.485266509356917
3025-022,6,3,14213,Coimbra,3025,022,COIMBRA,Coimbra,Coimbra,40.247114709643824%2C-8.493675774953902
3045-028,6,3,14213,Coimbra,3045,028,COIMBRA,Coimbra,Coimbra,40.19789427176035%2C-8.454656505186934
3030-148,6,3,14213,Coimbra,3030,148,COIMBRA,Coimbra,Coimbra,40.217367366072224%2C-8.374666046691772
3030-142,6,3,14213,Coimbra,3030,142,COIMBRA,Coimbra,Coimbra,40.21719753360353%2C-8.373330116689207
3030-145,6,3,14213,Coimbra,3030,145,COIMBRA,Coimbra,Coimbra,40.21923734916636%2C-8.375902881517574
3045-029,6,3,14213,Coimbra,3045,029,COIMBRA,Coimbra,Coimbra,40.209776187465245%2C-8.460157652241156
3045-030,6,3,14213,Coimbra,3045,030,COIMBRA,Coimbra,Coimbra,40.20155229760231%2C-8.458365637181094
3000-095,6,3,14213,Coimbra,3000,095,COIMBRA,Coimbra,Coimbra,40.21701119131844%2C-8.40593910930304
3040-020,6,3,14213,Coimbra,3040,020,COIMBRA,Coimbra,Coimbra,40.18915659949064%2C-8.440686603712042
3045-031,6,3,14213,Coimbra,3045,031,COIMBRA,Coimbra,Coimbra,40.20807986683017%2C-8.46206974313445
3045-032,6,3,14213,Coimbra,3045,032,COIMBRA,Coimbra,Coimbra,40.20899951568761%2C-8.461605997010833
3045-033,6,3,14213,Coimbra,3045,033,COIMBRA,Coimbra,Coimbra,40.2064130318837%2C-8.460292674951775
3030-168,6,3,14213,Coimbra,3030,168,COIMBRA,Coimbra,Coimbra,40.193419857076336%2C-8.394335504523022
3030-222,6,3,14213,Coimbra,3030,222,COIMBRA,Coimbra,Coimbra,40.23785726231194%2C-8.361287516441353
3030-025,6,3,14213,Coimbra,3030,025,COIMBRA,Coimbra,Coimbra,40.20055043200994%2C-8.398648075761239
3030-081,6,3,14213,Coimbra,3030,081,COIMBRA,Coimbra,Coimbra,40.189209686670374%2C-8.37791675860592
3030-369,6,3,14213,Coimbra,3030,369,COIMBRA,Coimbra,Coimbra,40.2162074590121%2C-8.387466768730594
3030-379,6,3,14213,Coimbra,3030,379,COIMBRA,Coimbra,Coimbra,40.19855762227153%2C-8.40207674551597
3030-123,6,3,14213,Coimbra,3030,123,COIMBRA,Coimbra,Coimbra,40.20796297289204%2C-8.363262397025002
3030-178,6,3,14213,Coimbra,3030,178,COIMBRA,Coimbra,Coimbra,40.20579266399711%2C-8.393874822810433
3030-203,6,3,14213,Coimbra,3030,203,COIMBRA,Coimbra,Coimbra,40.199117076597%2C-8.395315817527747
3030-017,6,3,14213,Coimbra,3030,017,COIMBRA,Coimbra,Coimbra,40.19866281791197%2C-8.409868246044473
3030-124,6,3,14213,Coimbra,3030,124,COIMBRA,Coimbra,Coimbra,40.20563235114133%2C-8.364937034435478
3030-125,6,3,14213,Coimbra,3030,125,COIMBRA,Coimbra,Coimbra,40.20518125716509%2C-8.365343715736262
3030-126,6,3,14213,Coimbra,3030,126,COIMBRA,Coimbra,Coimbra,40.206751631787384%2C-8.361188751677659
3040-245,6,3,14213,Coimbra,3040,245,COIMBRA,Coimbra,Coimbra,40.20052423047895%2C-8.436041884102794
3030-364,6,3,14213,Coimbra,3030,364,COIMBRA,Coimbra,Coimbra,40.214341056832104%2C-8.393515490668458
3030-372,6,3,14213,Coimbra,3030,372,COIMBRA,Coimbra,Coimbra,40.21289728276411%2C-8.388047615449635
3030-164,6,3,14213,Coimbra,3030,164,COIMBRA,Coimbra,Coimbra,40.206895727735244%2C-8.409521392937233
3030-391,6,3,14213,Coimbra,3030,391,COIMBRA,Coimbra,Coimbra,40.196396094839415%2C-8.411896872646539
3030-229,6,3,14213,Coimbra,3030,229,COIMBRA,Coimbra,Coimbra,40.236362458731385%2C-8.362723963614426
3030-089,6,3,14213,Coimbra,3030,089,COIMBRA,Coimbra,Coimbra,40.19122937361844%2C-8.378219567484035
3030-186,6,3,14213,Coimbra,3030,186,COIMBRA,Coimbra,Coimbra,40.20101210431945%2C-8.404097563959978
3030-187,6,3,14213,Coimbra,3030,187,COIMBRA,Coimbra,Coimbra,40.20106958752962%2C-8.405445725150345
3030-092,6,3,14213,Coimbra,3030,092,COIMBRA,Coimbra,Coimbra,40.19057668881495%2C-8.375968409273899
3030-177,6,3,14213,Coimbra,3030,177,COIMBRA,Coimbra,Coimbra,40.194737955452645%2C-8.417517849939538
3030-265,6,3,14213,Coimbra,3030,265,COIMBRA,Coimbra,Coimbra,40.201523802515574%2C-8.35918467225549
3030-365,6,3,14213,Coimbra,3030,365,COIMBRA,Coimbra,Coimbra,40.21496416504652%2C-8.394091537758472
3030-093,6,3,14213,Coimbra,3030,093,COIMBRA,Coimbra,Coimbra,40.18986851100978%2C-8.376547162693667
3030-269,6,3,14213,Coimbra,3030,269,COIMBRA,Coimbra,Coimbra,40.20145760448695%2C-8.361813378174876
3045-034,6,3,14213,Coimbra,3045,034,COIMBRA,Coimbra,Coimbra,40.19846736986211%2C-8.45637194412055
3030-135,6,3,14213,Coimbra,3030,135,COIMBRA,Coimbra,Coimbra,40.207018197752284%2C-8.367333098270967
3030-230,6,3,14213,Coimbra,3030,230,COIMBRA,Coimbra,Coimbra,40.234257236313404%2C-8.370589809193866
3030-196,6,3,14213,Coimbra,3030,196,COIMBRA,Coimbra,Coimbra,40.19653995066084%2C-8.410715467359669
3030-010,6,3,14213,Coimbra,3030,010,COIMBRA,Coimbra,Coimbra,40.188972410112626%2C-8.398086233781491
3030-198,6,3,14213,Coimbra,3030,198,COIMBRA,Coimbra,Coimbra,40.18929644601299%2C-8.39638712111336
3030-200,6,3,14213,Coimbra,3030,200,COIMBRA,Coimbra,Coimbra,40.197203719037354%2C-8.405392569301787
3030-375,6,3,14213,Coimbra,3030,375,COIMBRA,Coimbra,Coimbra,40.214667856550626%2C-8.385373353174884
3030-314,6,3,14213,Coimbra,3030,314,COIMBRA,Coimbra,Coimbra,40.25093239829048%2C-8.372334719767508
3025-058,6,3,14213,Coimbra,3025,058,COIMBRA,Coimbra,Coimbra,40.25794163694926%2C-8.461052399398532
3030-202,6,3,14213,Coimbra,3030,202,COIMBRA,Coimbra,Coimbra,40.19666601361407%2C-8.395966993362876
3030-132,6,3,14213,Coimbra,3030,132,COIMBRA,Coimbra,Coimbra,40.2067798715896%2C-8.366426861436313
3000-015,6,3,14213,Coimbra,3000,015,COIMBRA,Coimbra,Coimbra,40.20931718331612%2C-8.40793842192466
3030-279,6,3,14213,Coimbra,3030,279,COIMBRA,Coimbra,Coimbra,40.21000832735981%2C-8.380239079165472
3030-011,6,3,14213,Coimbra,3030,011,COIMBRA,Coimbra,Coimbra,40.19082488846002%2C-8.396320186879386
3000-098,6,3,14213,Coimbra,3000,098,COIMBRA,Coimbra,Coimbra,40.21202463844526%2C-8.431611387794604
3030-357,6,3,14213,Coimbra,3030,357,COIMBRA,Coimbra,Coimbra,40.19615252450679%2C-8.379664202918228
3030-105,6,3,14213,Coimbra,3030,105,COIMBRA,Coimbra,Coimbra,40.191611514835714%2C-8.376908630640232
3030-280,6,3,14213,Coimbra,3030,280,COIMBRA,Coimbra,Coimbra,40.21509117145095%2C-8.382777416725347
3030-313,6,3,14213,Coimbra,3030,313,COIMBRA,Coimbra,Coimbra,40.2505772367015%2C-8.373364254650802
3030-316,6,3,14213,Coimbra,3030,316,COIMBRA,Coimbra,Coimbra,40.249620639501444%2C-8.371708352698414
3030-107,6,3,14213,Coimbra,3030,107,COIMBRA,Coimbra,Coimbra,40.19222275436271%2C-8.376925497832566
3030-162,6,3,14213,Coimbra,3030,162,COIMBRA,Coimbra,Coimbra,40.202571624698244%2C-8.389943954616562
3030-324,6,3,14213,Coimbra,3030,324,COIMBRA,Coimbra,Coimbra,40.206711030666725%2C-8.404606150900651
3000-099,6,3,14213,Coimbra,3000,099,COIMBRA,Coimbra,Coimbra,40.20861930404103%2C-8.4276560788686
3000-016,6,3,14213,Coimbra,3000,016,COIMBRA,Coimbra,Coimbra,40.20903158029901%2C-8.407391063678096
3020-111,6,3,14213,Coimbra,3020,111,COIMBRA,Coimbra,Coimbra,40.24569396068531%2C-8.433794784696094
3020-122,6,3,14213,Coimbra,3020,122,COIMBRA,Coimbra,Coimbra,40.248475831582034%2C-8.408393504038463
3030-046,6,3,14213,Coimbra,3030,046,COIMBRA,Coimbra,Coimbra,40.198158693817994%2C-8.409989747963756
3040-246,6,3,14213,Coimbra,3040,246,COIMBRA,Coimbra,Coimbra,40.19706838180091%2C-8.443231311883864
3030-122,6,3,14213,Coimbra,3030,122,COIMBRA,Coimbra,Coimbra,40.20834835916743%2C-8.365055838634431
3025-059,6,3,14213,Coimbra,3025,059,COIMBRA,Coimbra,Coimbra,40.24160977092387%2C-8.449864848146941
3025-060,6,3,14213,Coimbra,3025,060,COIMBRA,Coimbra,Coimbra,40.243413815125635%2C-8.448815445086606
3030-035,6,3,14213,Coimbra,3030,035,COIMBRA,Coimbra,Coimbra,40.197749715119016%2C-8.412805893765727
3025-261,6,3,14213,Coimbra,3025,261,COIMBRA,Coimbra,Coimbra,40.25233015625224%2C-8.443597051777163
3000-602,6,3,14213,Coimbra,3000,602,COIMBRA,Coimbra,Coimbra,40.223502103172535%2C-8.413805523289948
3045-035,6,3,14213,Coimbra,3045,035,COIMBRA,Coimbra,Coimbra,40.19761071071948%2C-8.482308795611777
3045-036,6,3,14213,Coimbra,3045,036,COIMBRA,Coimbra,Coimbra,40.209345420119966%2C-8.478174455076
3045-037,6,3,14213,Coimbra,3045,037,COIMBRA,Coimbra,Coimbra,40.207145218451544%2C-8.480982629285409
3030-371,6,3,14213,Coimbra,3030,371,COIMBRA,Coimbra,Coimbra,40.210026828898286%2C-8.3862631381236
3020-119,6,3,14213,Coimbra,3020,119,COIMBRA,Coimbra,Coimbra,40.24054134504949%2C-8.424840730848118
3000-101,6,3,14213,Coimbra,3000,101,COIMBRA,Coimbra,Coimbra,40.21864655510183%2C-8.41112163229449
3000-102,6,3,14213,Coimbra,3000,102,COIMBRA,Coimbra,Coimbra,40.21168508599874%2C-8.43057520831743
3000-104,6,3,14213,Coimbra,3000,104,COIMBRA,Coimbra,Coimbra,40.20786493709966%2C-8.42054004965446
3025-061,6,3,14213,Coimbra,3025,061,COIMBRA,Coimbra,Coimbra,40.25987591796781%2C-8.458414753652027
3045-136,6,3,14213,Coimbra,3045,136,COIMBRA,Coimbra,Coimbra,40.19902137574768%2C-8.465856371046183
3040-026,6,3,14213,Coimbra,3040,026,COIMBRA,Coimbra,Coimbra,40.184572214814125%2C-8.431893390856104
3045-039,6,3,14213,Coimbra,3045,039,COIMBRA,Coimbra,Coimbra,40.205359746617475%2C-8.4824926138304
3040-195,6,3,14213,Coimbra,3040,195,COIMBRA,Coimbra,Coimbra,40.190860116831374%2C-8.426972416606594
3045-397,6,3,14213,Coimbra,3045,397,COIMBRA,Coimbra,Coimbra,40.20304161618774%2C-8.466160848577383
3040-197,6,3,14213,Coimbra,3040,197,COIMBRA,Coimbra,Coimbra,40.1967960546356%2C-8.44588686017814
3045-405,6,3,14213,Coimbra,3045,405,COIMBRA,Coimbra,Coimbra,40.196060540838936%2C-8.454751084378088
3030-254,6,3,14213,Coimbra,3030,254,COIMBRA,Coimbra,Coimbra,40.19159277674692%2C-8.406561008711023
3030-085,6,3,14213,Coimbra,3030,085,COIMBRA,Coimbra,Coimbra,40.19098433147753%2C-8.375908211364237
3040-209,6,3,14213,Coimbra,3040,209,COIMBRA,Coimbra,Coimbra,40.19651998892169%2C-8.45258971303538
3045-041,6,3,14213,Coimbra,3045,041,COIMBRA,Coimbra,Coimbra,40.20096658948459%2C-8.466187691414472
3040-028,6,3,14213,Coimbra,3040,028,COIMBRA,Coimbra,Coimbra,40.184448051733526%2C-8.430091170069971
3045-140,6,3,14213,Coimbra,3045,140,COIMBRA,Coimbra,Coimbra,40.19532133792874%2C-8.482576311616297
3030-339,6,3,14213,Coimbra,3030,339,COIMBRA,Coimbra,Coimbra,40.19694017636869%2C-8.37912877686462
