postal_code,LatLong,location_id,name,distance,bearing,street,city,country,complete_address,type
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.72443066833599,southwest,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,1.0104475459327986,northwest,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.1614614035656837,west,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.3735035630655018,southwest,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,1.016775210438405,south,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.2198800167007259,west,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.1341877625040234,east,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.6375614175380513,west,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.1332793731765743,northwest,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.4018575344152548,northwest,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.2051642136245397,west,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.716883070860169,southwest,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.2191244497307965,northwest,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.5907460674973988,west,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.0819072662769621,southeast,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.1817777182442299,west,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.7757820223637093,west,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.0762504563928251,southwest,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.4836890542976332,west,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.3320683829015645,north,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.28232249776246,northeast,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.4224747640174032,north,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.5217236440965423,north,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.1265830607330844,southeast,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.6206705445314221,west,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.3544833526427424,southeast,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,1.0433153011042149,northwest,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.1513178688363939,southwest,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,1.0470467274740296,west,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.6663015179684469,north,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.9074857465847572,southwest,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.4711265727938272,west,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.1664674879404382,east,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.1170222984861154,northwest,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.0812993143538741,south,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.403703164645741,south,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.2795185150368691,south,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.2786985216666356,northwest,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.2266218902270663,south,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.4222052510442424,south,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.4928022466763875,southwest,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.4758341645103755,west,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.4742331789860674,southwest,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,1.0320680195729763,southwest,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.9551488091375532,southwest,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.1301300552121106,south,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.1728677653681773,southeast,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.3578538374692281,west,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.2344742884888775,southwest,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.2980184587906109,southwest,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.5979644912196661,northwest,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.1088208786994116,southeast,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,1.0023938540423043,south,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-919,38.57006609764466%2C-7.906906863659298,1395253.0,Planicie,0.3858155365856492,south,Rua Miguel Bombarda 40,Evora,Portugal,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal",hotel
7000-841,38.57051189687545%2C-7.9085534297159015,1187225.0,Tunnel,0.0665370204666484,west,Alcarcova de Baixo 59,Evora,Portugal,"Alcarcova de Baixo 59, Evora 7000-841 Portugal",restaurant
7000-841,38.57051189687545%2C-7.9085534297159015,8374404.0,TascaTosca & Wine Restaurant,0.0173692595906611,southwest,Alcarcova de Baixo 53,Evora,Portugal,"Alcarcova de Baixo 53, Evora 7000-841 Portugal",restaurant
7000-841,38.57051189687545%2C-7.9085534297159015,21064679.0,Xafarica Evora,0.0146252015557066,west,Alcarcova de Baixo 41,Evora,Portugal,"Alcarcova de Baixo 41, Evora 7000-841 Portugal",restaurant
7000-841,38.57051189687545%2C-7.9085534297159015,12581724.0,Morcega Petiscaria,0.0168104946116955,southwest,"Rua da Alcarcova de Baixo, 55",Evora,Portugal,"Rua da Alcarcova de Baixo, 55, Evora 7000-841 Portugal",restaurant
7000-841,38.57051189687545%2C-7.9085534297159015,21223690.0,Tua madre,0.0210269899583197,southwest,Alcarcova de Baixo 48,Evora,Portugal,"Alcarcova de Baixo 48, Evora 7000-841 Portugal",restaurant
7000-841,38.57051189687545%2C-7.9085534297159015,20951528.0,Petiskeira balcao,0.0191492511361488,west,Rua da alcarcova de baixo,Evora,Portugal,"Rua da alcarcova de baixo, Evora 7000-841 Portugal",restaurant
7000-841,38.57051189687545%2C-7.9085534297159015,25254243.0,O Grao da mesma mo,0.0211096221816384,west,"Rua Alcarcova de Baixo, 45",Evora,Portugal,"Rua Alcarcova de Baixo, 45, Evora 7000-841 Portugal",restaurant
7000-841,38.57051189687545%2C-7.9085534297159015,12684401.0,Tragos E Condutos,0.0207140564883643,west,Alcarcova de Baixo 35,Evora,Portugal,"Alcarcova de Baixo 35, Evora 7000-841 Portugal",restaurant
7000-841,38.57051189687545%2C-7.9085534297159015,1187225.0,Tunnel,0.0553666562905595,west,Alcarcova de Baixo 59,Evora,Portugal,"Alcarcova de Baixo 59, Evora 7000-841 Portugal",restaurant
7000-967,38.57219113760539%2C-7.902575142965094,15848601.0,Restaurante Norte Sul,0.2460618836726011,east,Travessa de Sao Pedro n 2,Evora,Portugal,"Travessa de Sao Pedro n 2 Évora, Evora 7000-967 Portugal",restaurant
7000-967,38.57219113760539%2C-7.902575142965094,9721076.0,Dona Ines,0.2535737206754501,east,Travessa de Sao Pedro No 2,Evora,Portugal,"Travessa de Sao Pedro No 2, Evora 7000-967 Portugal",restaurant
7000-967,38.57219113760539%2C-7.902575142965094,15848601.0,Restaurante Norte Sul,0.0768469696202736,east,Travessa de Sao Pedro n 2,Evora,Portugal,"Travessa de Sao Pedro n 2 Évora, Evora 7000-967 Portugal",restaurant
7000-967,38.57219113760539%2C-7.902575142965094,9721076.0,Dona Ines,0.0838140058156487,east,Travessa de Sao Pedro No 2,Evora,Portugal,"Travessa de Sao Pedro No 2, Evora 7000-967 Portugal",restaurant
7000-967,38.57219113760539%2C-7.902575142965094,15848601.0,Restaurante Norte Sul,0.1469383543524078,west,Travessa de Sao Pedro n 2,Evora,Portugal,"Travessa de Sao Pedro n 2 Évora, Evora 7000-967 Portugal",restaurant
7000-967,38.57219113760539%2C-7.902575142965094,9721076.0,Dona Ines,0.1405164120214682,west,Travessa de Sao Pedro No 2,Evora,Portugal,"Travessa de Sao Pedro No 2, Evora 7000-967 Portugal",restaurant
7000-967,38.57219113760539%2C-7.902575142965094,15848601.0,Restaurante Norte Sul,0.0398407463695476,south,Travessa de Sao Pedro n 2,Evora,Portugal,"Travessa de Sao Pedro n 2 Évora, Evora 7000-967 Portugal",restaurant
7000-967,38.57219113760539%2C-7.902575142965094,9721076.0,Dona Ines,0.042750803654516,south,Travessa de Sao Pedro No 2,Evora,Portugal,"Travessa de Sao Pedro No 2, Evora 7000-967 Portugal",restaurant
7000-967,38.57219113760539%2C-7.902575142965094,15848601.0,Restaurante Norte Sul,0.2959830708770092,west,Travessa de Sao Pedro n 2,Evora,Portugal,"Travessa de Sao Pedro n 2 Évora, Evora 7000-967 Portugal",restaurant
7000-967,38.57219113760539%2C-7.902575142965094,9721076.0,Dona Ines,0.2906825735864832,west,Travessa de Sao Pedro No 2,Evora,Portugal,"Travessa de Sao Pedro No 2, Evora 7000-967 Portugal",restaurant
7000-967,38.57219113760539%2C-7.902575142965094,9721076.0,Dona Ines,0.0185065069995352,northeast,Travessa de Sao Pedro No 2,Evora,Portugal,"Travessa de Sao Pedro No 2, Evora 7000-967 Portugal",restaurant
7000-967,38.57219113760539%2C-7.902575142965094,15848601.0,Restaurante Norte Sul,0.0146485833713463,northeast,Travessa de Sao Pedro n 2,Evora,Portugal,"Travessa de Sao Pedro n 2 Évora, Evora 7000-967 Portugal",restaurant
7000-967,38.57219113760539%2C-7.902575142965094,15848601.0,Restaurante Norte Sul,0.0481303351060289,east,Travessa de Sao Pedro n 2,Evora,Portugal,"Travessa de Sao Pedro n 2 Évora, Evora 7000-967 Portugal",restaurant
7000-967,38.57219113760539%2C-7.902575142965094,9721076.0,Dona Ines,0.0559890523584639,east,Travessa de Sao Pedro No 2,Evora,Portugal,"Travessa de Sao Pedro No 2, Evora 7000-967 Portugal",restaurant
7000-967,38.57219113760539%2C-7.902575142965094,15848601.0,Restaurante Norte Sul,0.3582400014305114,west,Travessa de Sao Pedro n 2,Evora,Portugal,"Travessa de Sao Pedro n 2 Évora, Evora 7000-967 Portugal",restaurant
7000-967,38.57219113760539%2C-7.902575142965094,9721076.0,Dona Ines,0.3527397156583518,west,Travessa de Sao Pedro No 2,Evora,Portugal,"Travessa de Sao Pedro No 2, Evora 7000-967 Portugal",restaurant
7000-967,38.57219113760539%2C-7.902575142965094,15848601.0,Restaurante Norte Sul,0.0669437677188341,southeast,Travessa de Sao Pedro n 2,Evora,Portugal,"Travessa de Sao Pedro n 2 Évora, Evora 7000-967 Portugal",restaurant
7000-967,38.57219113760539%2C-7.902575142965094,9721076.0,Dona Ines,0.0739404743741205,southeast,Travessa de Sao Pedro No 2,Evora,Portugal,"Travessa de Sao Pedro No 2, Evora 7000-967 Portugal",restaurant
7000-967,38.57219113760539%2C-7.902575142965094,15848601.0,Restaurante Norte Sul,0.001727719583306,east,Travessa de Sao Pedro n 2,Evora,Portugal,"Travessa de Sao Pedro n 2 Évora, Evora 7000-967 Portugal",restaurant
7000-967,38.57219113760539%2C-7.902575142965094,9721076.0,Dona Ines,0.009462724588467,east,Travessa de Sao Pedro No 2,Evora,Portugal,"Travessa de Sao Pedro No 2, Evora 7000-967 Portugal",restaurant
7000-800,38.571700104372475%2C-7.902503781816495,4298775.0,Restaurante Casa do Vale,0.0441390916268364,northwest,"EN 114, Quinta de Vale Vazios",Evora,Portugal,"EN 114, Quinta de Vale Vazios, Evora 7000-800 Portugal",restaurant
7000-800,38.571700104372475%2C-7.902503781816495,4298775.0,Restaurante Casa do Vale,0.667955920968099,west,"EN 114, Quinta de Vale Vazios",Evora,Portugal,"EN 114, Quinta de Vale Vazios, Evora 7000-800 Portugal",restaurant
7000-800,38.571700104372475%2C-7.902503781816495,4298775.0,Restaurante Casa do Vale,0.6475558438902435,west,"EN 114, Quinta de Vale Vazios",Evora,Portugal,"EN 114, Quinta de Vale Vazios, Evora 7000-800 Portugal",restaurant
7000-800,38.571700104372475%2C-7.902503781816495,4298775.0,Restaurante Casa do Vale,1.3451174367518464,northwest,"EN 114, Quinta de Vale Vazios",Evora,Portugal,"EN 114, Quinta de Vale Vazios, Evora 7000-800 Portugal",restaurant
7000-800,38.571700104372475%2C-7.902503781816495,4298775.0,Restaurante Casa do Vale,0.7466722240454573,west,"EN 114, Quinta de Vale Vazios",Evora,Portugal,"EN 114, Quinta de Vale Vazios, Evora 7000-800 Portugal",restaurant
7000-800,38.571700104372475%2C-7.902503781816495,4298775.0,Restaurante Casa do Vale,0.9017929510989876,west,"EN 114, Quinta de Vale Vazios",Evora,Portugal,"EN 114, Quinta de Vale Vazios, Evora 7000-800 Portugal",restaurant
7000-800,38.571700104372475%2C-7.902503781816495,4298775.0,Restaurante Casa do Vale,0.5166516514148064,southwest,"EN 114, Quinta de Vale Vazios",Evora,Portugal,"EN 114, Quinta de Vale Vazios, Evora 7000-800 Portugal",restaurant
7005-212,38.56385121581345%2C-7.912884829139372,14158742.0,Sukiya,0.552841372759078,southeast,Rua Horta das Figueiras 144,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",restaurant
7005-212,38.56385121581345%2C-7.912884829139372,14158742.0,Sukiya,0.5966497049503117,southeast,Rua Horta das Figueiras 144,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",restaurant
7005-212,38.56385121581345%2C-7.912884829139372,14158742.0,Sukiya,1.0907995849754613,northwest,Rua Horta das Figueiras 144,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",restaurant
7005-212,38.56385121581345%2C-7.912884829139372,14158742.0,Sukiya,0.6011372967265196,southeast,Rua Horta das Figueiras 144,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",restaurant
7005-212,38.56385121581345%2C-7.912884829139372,14158742.0,Sukiya,0.4659110335727061,southeast,Rua Horta das Figueiras 144,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",restaurant
7005-212,38.56385121581345%2C-7.912884829139372,14158742.0,Sukiya,0.8130116494349878,northeast,Rua Horta das Figueiras 144,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",restaurant
7005-212,38.56385121581345%2C-7.912884829139372,14158742.0,Sukiya,0.4955370295232499,northeast,Rua Horta das Figueiras 144,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",restaurant
7005-212,38.56385121581345%2C-7.912884829139372,14158742.0,Sukiya,0.5702761072137786,east,Rua Horta das Figueiras 144,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",restaurant
7005-212,38.56385121581345%2C-7.912884829139372,14158742.0,Sukiya,0.5218469735674227,southeast,Rua Horta das Figueiras 144,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",restaurant
7005-212,38.56385121581345%2C-7.912884829139372,14158742.0,Sukiya,0.4917847999026039,northeast,Rua Horta das Figueiras 144,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",restaurant
7005-212,38.56385121581345%2C-7.912884829139372,14158742.0,Sukiya,0.6124440287379038,east,Rua Horta das Figueiras 144,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",restaurant
7005-212,38.56385121581345%2C-7.912884829139372,14158742.0,Sukiya,0.4274792487419712,south,Rua Horta das Figueiras 144,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",restaurant
7005-212,38.56385121581345%2C-7.912884829139372,14158742.0,Sukiya,0.7627400985501458,southeast,Rua Horta das Figueiras 144,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",restaurant
7005-212,38.56385121581345%2C-7.912884829139372,14158742.0,Sukiya,0.0832456860336672,east,Rua Horta das Figueiras 144,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",restaurant
7005-212,38.56385121581345%2C-7.912884829139372,14158742.0,Sukiya,1.1039008566703663,southeast,Rua Horta das Figueiras 144,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",restaurant
7005-212,38.56385121581345%2C-7.912884829139372,14158742.0,Sukiya,1.2264422645879662,northwest,Rua Horta das Figueiras 144,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",restaurant
7005-212,38.56385121581345%2C-7.912884829139372,14158742.0,Sukiya,0.9239672108074478,southeast,Rua Horta das Figueiras 144,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",restaurant
7005-212,38.56385121581345%2C-7.912884829139372,14158742.0,Sukiya,0.8227416834461064,southeast,Rua Horta das Figueiras 144,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",restaurant
7005-212,38.56385121581345%2C-7.912884829139372,14158742.0,Sukiya,0.6918061280703578,southeast,Rua Horta das Figueiras 144,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",restaurant
7005-212,38.56385121581345%2C-7.912884829139372,14158742.0,Sukiya,0.6497908528205397,southeast,Rua Horta das Figueiras 144,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",restaurant
7005-212,38.56385121581345%2C-7.912884829139372,14158742.0,Sukiya,0.7494162839258995,northeast,Rua Horta das Figueiras 144,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",restaurant
7005-212,38.56385121581345%2C-7.912884829139372,14158742.0,Sukiya,0.8092734090236366,southeast,Rua Horta das Figueiras 144,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",restaurant
7005-212,38.56385121581345%2C-7.912884829139372,14158742.0,Sukiya,1.0139135229542426,southeast,Rua Horta das Figueiras 144,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",restaurant
7005-212,38.56385121581345%2C-7.912884829139372,14158742.0,Sukiya,0.4521492665184869,southeast,Rua Horta das Figueiras 144,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",restaurant
7005-212,38.56385121581345%2C-7.912884829139372,14158742.0,Sukiya,0.4274792487419712,south,Rua Horta das Figueiras 144,Evora,Portugal,"Rua Horta das Figueiras 144, Evora 7005-212 Portugal",restaurant
7000-864,38.5719014485735%2C-7.903744835347894,19493233.0,Restaurante A Bruxa d'Evora,0.0247129652306223,southwest,"Rua Cinco de Outubro, 86",Evora,Portugal,"Rua Cinco de Outubro, 86, Evora 7000-864 Portugal",restaurant
7000-864,38.5719014485735%2C-7.903744835347894,7248114.0,Restaurante a Grelha,0.2463190332618735,east,Rua de Machede 46 B,Evora,Portugal,"Rua de Machede 46 B, Evora 7000-864 Portugal",restaurant
7000-864,38.5719014485735%2C-7.903744835347894,5924185.0,O Combinado,0.2510864000143469,east,Rua de Machede 95-A,Evora,Portugal,"Rua de Machede 95-A, Evora 7000-864 Portugal",restaurant
7000-864,38.5719014485735%2C-7.903744835347894,6379945.0,O Lavrador,0.2200447243875851,east,Rua de Machede Numero 32,Evora,Portugal,"Rua de Machede Numero 32, Evora 7000-864 Portugal",restaurant
7000-864,38.5719014485735%2C-7.903744835347894,21335048.0,Santo Cafe,0.2121903775541865,east,Rua de Machede 18a,Evora,Portugal,"Rua de Machede 18a, Evora 7000-864 Portugal",restaurant
7000-864,38.5719014485735%2C-7.903744835347894,21335048.0,Santo Cafe,0.0416716024893423,east,Rua de Machede 18a,Evora,Portugal,"Rua de Machede 18a, Evora 7000-864 Portugal",restaurant
7000-864,38.5719014485735%2C-7.903744835347894,6379945.0,O Lavrador,0.050239387443429,east,Rua de Machede Numero 32,Evora,Portugal,"Rua de Machede Numero 32, Evora 7000-864 Portugal",restaurant
7000-864,38.5719014485735%2C-7.903744835347894,7248114.0,Restaurante a Grelha,0.0831592007721743,east,Rua de Machede 46 B,Evora,Portugal,"Rua de Machede 46 B, Evora 7000-864 Portugal",restaurant
7000-864,38.5719014485735%2C-7.903744835347894,5924185.0,O Combinado,0.091143671352518,northeast,Rua de Machede 95-A,Evora,Portugal,"Rua de Machede 95-A, Evora 7000-864 Portugal",restaurant
7000-864,38.5719014485735%2C-7.903744835347894,5924185.0,O Combinado,0.1381141623636364,west,Rua de Machede 95-A,Evora,Portugal,"Rua de Machede 95-A, Evora 7000-864 Portugal",restaurant
7000-864,38.5719014485735%2C-7.903744835347894,7248114.0,Restaurante a Grelha,0.142938131543568,west,Rua de Machede 46 B,Evora,Portugal,"Rua de Machede 46 B, Evora 7000-864 Portugal",restaurant
7000-864,38.5719014485735%2C-7.903744835347894,6379945.0,O Lavrador,0.173450871639153,west,Rua de Machede Numero 32,Evora,Portugal,"Rua de Machede Numero 32, Evora 7000-864 Portugal",restaurant
7000-864,38.5719014485735%2C-7.903744835347894,21335048.0,Santo Cafe,0.1822603331920402,west,Rua de Machede 18a,Evora,Portugal,"Rua de Machede 18a, Evora 7000-864 Portugal",restaurant
7000-864,38.5719014485735%2C-7.903744835347894,19493233.0,Restaurante A Bruxa d'Evora,0.0709237759691478,northwest,"Rua Cinco de Outubro, 86",Evora,Portugal,"Rua Cinco de Outubro, 86, Evora 7000-864 Portugal",restaurant
