location_id,name,distance,bearing,address_obj.street1,address_obj.city,address_obj.country,address_obj.postalcode,address_obj.address_string,address_obj.street2,address_obj.state
8604465,Monumento ao Sagrado Coracao de Jesus,0.0694850786719742,east,Rua de Camoes 133,Braga,Portugal,4710-362,"Rua de Camoes 133, Braga 4710-362 Portugal",,
24147884,Pilots World,0.2549784339194436,northeast,Rua Teofilo Braga 76,Figueiro dos Vinhos,Portugal,3260-407,"Rua Teofilo Braga 76, Figueiro dos Vinhos 3260-407 Portugal",,
12541203,Cais A Porta,0.04222685468955792,northwest,Cais das Falcoeiras 6,Aveiro,Portugal,3800-180,"Cais das Falcoeiras 6, Aveiro 3800-180 Portugal",,
7140169,Porta de Avis (Evora),0.0964801637205164,northwest,R. de Aviz 186A,Evora,Portugal,7005-869,"R. de Aviz 186A, Evora 7005-869 Portugal",,
7789442,Museu PIO XII,0.2801178772033287,south,Largo de Sao Tiago 47,Braga,Portugal,4700-039,"Largo de Sao Tiago 47 Largo de Santiago, 47, Braga 4700-039 Portugal","Largo de Santiago, 47",
23596323,Aveiro Spa,0.21261583573626344,west,"Rua Jose Afonso, N34 Parque Do Cais Da Fonte Nova",Aveiro,Portugal,,"Rua Jose Afonso, N34 Parque Do Cais Da Fonte Nova, Aveiro Portugal",,
25166242,Galeria Albuquerque E Lima,0.0886530066369773,south,Rua Egas Moniz,Coimbra,Portugal,,"Rua Egas Moniz Lote 14 - Loja 5, Coimbra Portugal",Lote 14 - Loja 5,
15607032,Cais da Ribeira de Esgueira,0.3516114485337871,northwest,Rua de Santa Luzia 55,Aveiro,Portugal,3800-336,"Rua de Santa Luzia 55, Aveiro 3800-336 Portugal",,
20999967,Memories Night Club,0.9173713979671785,north,Travessa do Monte do Paco 56,Esgueira,Portugal,3800-036,"Travessa do Monte do Paco 56, Esgueira 3800-036 Portugal",,
11629534,Solve & Escape,0.21995198547184025,northeast,Rua Magalhaes Serrao 1,Aveiro,Portugal,3810-130,"Rua Magalhaes Serrao 1, Aveiro 3810-130 Portugal",,
3869808,Indigo Centro de Estetica e Spa Urbano,0.2620874875724235,east,Rua Pedro Alvares Cabral 30,Coimbra,Portugal,3030-069,"Rua Pedro Alvares Cabral 30, Coimbra 3030-069 Portugal",,
4011089,Hugo Crespo - Servicos Equestres,0.9866691847133368,northwest,Quinta do Frade,Coimbra,Portugal,6300-080,"Quinta do Frade, Coimbra 6300-080 Portugal",,
20158682,Joy4fun,0.08248070134507614,southwest,Rua Luis Antonio Correia,Braga,Portugal,4715-310,"Rua Luis Antonio Correia, Braga 4715-310 Portugal",,
16583272,Busto Dr.Joao Penha,0.01967974278108746,north,Largo Joao Penha,Braga,Portugal,4710-251,"Largo Joao Penha, Braga 4710-251 Portugal",,
15038095,Feijao Verde Fun Park Aveiro,0.9512362361785834,west,"Estrada de Sao Bernardo, Rua do Canha, Armazem C",Aveiro,Portugal,3810-075,"Estrada de Sao Bernardo, Rua do Canha, Armazem C, Aveiro 3810-075 Portugal",,
7962739,Brios'Arte - Gourmet & Crafts,0.07442565013046068,northwest,Rua Edmundo Bettencourt 13,Coimbra,Portugal,3000-606,"Rua Edmundo Bettencourt 13 Quinta de São Jerónimo, Coimbra 3000-606 Portugal",Quinta de São Jerónimo,
19261527,Escadas do Quinchorro,1.210773817704385,northeast,R. dos Foscadores 9,Coimbra,Portugal,3040-202,"R. dos Foscadores 9, Coimbra 3040-202 Portugal",,
21221304,Simaris,0.6183878017820317,northeast,Estrada de Taboeira,Aveiro,Portugal,3800-043,"Estrada de Taboeira, Aveiro 3800-043 Portugal",,
7139829,Igreja da Senhora da Cabeca,0.5792058356266185,west,Rua de Mendo Estevens,Evora,Portugal,7000-865,"Rua de Mendo Estevens, Evora 7000-865 Portugal",,
19701352,Parque Desportivo da Rodovia,0.4002409125056359,west,Avenida Joao Paulo II,Braga,Portugal,4715-615,"Avenida Joao Paulo II, Braga 4715-615 Portugal",,
24046868,Ecopista Do Ramal De Famalicao,0.8573364638924665,east,Rua Daniel Rodrigues,Vila Nova de Famalicao,Portugal,,"Rua Daniel Rodrigues, Vila Nova de Famalicao Portugal",,
16843797,Fonte da Audicao,0.5465071094802625,southeast,Monte do Bom Jesus 4715-056,Braga,Portugal,4715-297,"Monte do Bom Jesus 4715-056, Braga 4715-297 Portugal",,
7224821,Igreja de Nossa Senhora da Lapa,0.2999048312556427,west,Campo da Restauracao,Vila Vicosa,Portugal,7150-000,"Campo da Restauracao, Vila Vicosa 7150-000 Portugal",,
4011089,Hugo Crespo - Servicos Equestres,1.2185122200252754,northwest,Quinta do Frade,Coimbra,Portugal,6300-080,"Quinta do Frade, Coimbra 6300-080 Portugal",,
13498195,Clube Tenis Braga,0.29806247276578446,east,Rua Candido Oliveira 80,Braga,Portugal,,"Rua Candido Oliveira 80, Braga Portugal",,
7156056,Convent of Sao Bento de Castris (Evora),0.4553593520356791,north,Rua de Arraiolos Km 2,Evora,Portugal,7000-862,"Rua de Arraiolos Km 2, Evora 7000-862 Portugal",,
7139649,Convento da Cartuxa,0.990518654936369,southwest,R114-4,Evora,Portugal,7005-198,"R114-4, Evora 7005-198 Portugal",,
3873934,Museu Academico / Academic Museum,0.501849972036723,east,Beco do Colegio,Coimbra,Portugal,3030-252,"Beco do Colegio Largo D. Dinis, Coimbra 3030-252 Portugal",Largo D. Dinis,
23508371,Percursos Do Centro,0.9558542024119122,west,Av. Fernando Namora,Coimbra,Portugal,,"Av. Fernando Namora, Coimbra Portugal",,
7138878,Convent of Calvario (Evora),0.25709078468218377,east,Rua Candido dos Reis,Evora,Portugal,7000-582,"Rua Candido dos Reis, Evora 7000-582 Portugal",,
8473403,Igreja de Nossa Senhora da Apresentacao,0.10739560912515843,south,Largo da Apresentacao,Aveiro,Portugal,3800-106,"Largo da Apresentacao, Aveiro 3800-106 Portugal",,
19378470,Primark,0.5339848758957374,east,C. C. Braga Parque,Braga,Portugal,4710-427,"C. C. Braga Parque Quinta dos Congregados, Braga 4710-427 Portugal",Quinta dos Congregados,
23988378,Ciclo De Concertos De Coimbra,0.1445412164786327,west,"Rua Dom Francisco De Almeida, 14",Coimbra,Portugal,3030-382,"Rua Dom Francisco De Almeida, 14 Culturxis: Cáritas Diocesana De Coimbra, Coimbra 3030-382 Portugal",Culturxis: Cáritas Diocesana De Coimbra,
13821914,Porta do Raimundo,0.034731215726848626,west,Rua do Raimundo,Evora,Portugal,7000-500,"Rua do Raimundo, Evora 7000-500 Portugal",,
3282049,Monastery of Celas,0.11553123766800472,southwest,Largo da Cruz de Celas,Coimbra,Portugal,3000-132,"Largo da Cruz de Celas, Coimbra 3000-132 Portugal",,
13568773,Tribunal Judicial da Comarca De Evora,0.5175309353898765,west,Largo da Portas de Moura,Evora,Portugal,7004-507,"Largo da Portas de Moura, Evora 7004-507 Portugal",,
,,,,,,,,,,
15683342,"Massagens Braga -Fisioterapia, Osteopatia",0.10592104292372519,west,"Rua Araujo Caranda,22",Braga,Portugal,4715-005,"Rua Araujo Caranda,22, Braga 4715-005 Portugal",,
10064420,Agitours,0.22214735751691495,southeast,Rua Luis de Camoes n064,Agueda,Portugal,3750-159,"Rua Luis de Camoes n064, Agueda 3750-159 Portugal",,
24902330,Estatua De Nossa Senhora Da Imaculada Conceicao,1.2518230273386335,southwest,Avenida Nossa Senhora do Sameiro,Braga,Portugal,4715-616,"Avenida Nossa Senhora do Sameiro, Braga 4715-616 Portugal",,
13199853,Capela de Sao Goncalinho,0.026035719388087148,southwest,Largo de Sao Goncalinho 6,Aveiro,Portugal,3800-073,"Largo de Sao Goncalinho 6, Aveiro 3800-073 Portugal",,
23506042,Percursos Do Centro,0.00891867325227593,south,"Av. Fernando Namora, 157",Coimbra,Portugal,3030-185,"Av. Fernando Namora, 157 6° Andar, Coimbra 3030-185 Portugal",6° Andar,
11896677,Centro comercial Nova Arcada,0.7131632304303503,north,Av de 100 Uniao de freguesias,Braga,Portugal,4715-165,"Av de 100 Uniao de freguesias, Braga 4715-165 Portugal",,
13557814,Complexo Desportivo de Evora,0.26700199601341396,east,Estrada Nacional 380 40,Evora,Portugal,7005-206,"Estrada Nacional 380 40, Evora 7005-206 Portugal",,
13835133,Rotunda do Bombeiro,0.39999172243014264,west,Av. S. Joao de Deus,Evora,Portugal,7000,"Av. S. Joao de Deus, Evora 7000 Portugal",,
7140110,Ermida de Sao Miguel,0.4908173426808203,west,Patio de Sao Miguel,Evora,Portugal,7000-812,"Patio de Sao Miguel, Evora 7000-812 Portugal",,
21221304,Simaris,0.6681247025141411,northeast,Estrada de Taboeira,Aveiro,Portugal,3800-043,"Estrada de Taboeira, Aveiro 3800-043 Portugal",,
456686,Jardim da Quinta das Lagrimas,0.5300018074226125,northeast,Rua Antonio Augusto Goncalves,Coimbra,Portugal,3040-999,"Rua Antonio Augusto Goncalves, Coimbra 3040-999 Portugal",,
,,,,,,,,,,
17568170,Geres Adventure,0.6110946498364901,southwest,Avenida das Pontes N 446,Rio Caldo,Portugal,4845-024,"Avenida das Pontes N 446, Rio Caldo 4845-024 Portugal",,
3527257,Church of Saint Bartolomew,0.012743774000561677,north,Rua dos Esteireiros 1,Coimbra,Portugal,3000-159,"Rua dos Esteireiros 1, Coimbra 3000-159 Portugal",,
24147884,Pilots World,0.7948206559263292,northeast,Rua Teofilo Braga 76,Figueiro dos Vinhos,Portugal,3260-407,"Rua Teofilo Braga 76, Figueiro dos Vinhos 3260-407 Portugal",,
15564436,Ponte Rainha Santa Isabel,0.09746833805384941,northwest,N17,Coimbra,Portugal,3030-000,"N17 Join to Mendes Silva Av, Coimbra 3030-000 Portugal",Join to Mendes Silva Av,
19840155,Backcountry Evora Tourism Tours,0.0249952845370369,southeast,Rua Diana de Liz 67 10 Esq.,Evora,Portugal,7005-413,"Rua Diana de Liz 67 10 Esq. Évora Historic Center, Evora 7005-413 Portugal",Évora Historic Center,
11629534,Solve & Escape,0.9792252420850763,north,Rua Magalhaes Serrao 1,Aveiro,Portugal,3810-130,"Rua Magalhaes Serrao 1, Aveiro 3810-130 Portugal",,
15606728,Museu de Ciencia da Universidade de Coimbra,0.0973897060389624,east,Largo Marques de Pombal,Coimbra,Portugal,3700-272,"Largo Marques de Pombal, Coimbra 3700-272 Portugal",,
13835133,Rotunda do Bombeiro,0.06142098447438688,east,Av. S. Joao de Deus,Evora,Portugal,7000,"Av. S. Joao de Deus, Evora 7000 Portugal",,
16360456,Estatua de Dom Pedro V,0.31417552954008676,west,Praca Mouzinho de Albuquerque,Braga,Portugal,4710-301,"Praca Mouzinho de Albuquerque, Braga 4710-301 Portugal",,
13557814,Complexo Desportivo de Evora,0.38379497591364853,north,Estrada Nacional 380 40,Evora,Portugal,7005-206,"Estrada Nacional 380 40, Evora 7005-206 Portugal",,
14891851,Praca Humberto Delgado,0.6131914217756184,north,Praca Humberto Delgado,Aveiro,Portugal,3810-270,"Praca Humberto Delgado, Aveiro 3810-270 Portugal",,
3189278,O Pioneiro do Mondego,0.6323615167419939,west,,Coimbra,Portugal,,Coimbra Portugal,,
24147884,Pilots World,0.7315700715361829,northeast,Rua Teofilo Braga 76,Figueiro dos Vinhos,Portugal,3260-407,"Rua Teofilo Braga 76, Figueiro dos Vinhos 3260-407 Portugal",,
456686,Jardim da Quinta das Lagrimas,0.5895305765016364,northeast,Rua Antonio Augusto Goncalves,Coimbra,Portugal,3040-999,"Rua Antonio Augusto Goncalves, Coimbra 3040-999 Portugal",,
8533184,E.tour Bike Rental,0.7583607320348495,north,Coimbra Inovacao Parque,Coimbra,Portugal,3045-600,"Coimbra Inovacao Parque, Coimbra 3045-600 Portugal",,
456686,Jardim da Quinta das Lagrimas,0.7830662306733135,northeast,Rua Antonio Augusto Goncalves,Coimbra,Portugal,3040-999,"Rua Antonio Augusto Goncalves, Coimbra 3040-999 Portugal",,
15683514,Monumento ao Ovo Mole,0.10741402459890273,south,Rua Carlos Silva Melo Guimaraes 1,Aveiro,Portugal,3800-126,"Rua Carlos Silva Melo Guimaraes 1, Aveiro 3800-126 Portugal",,
23027702,RS Cafe Concerto,0.030035621771757597,west,Largo da Se Velha 20/22,Coimbra,Portugal,3000-383,"Largo da Se Velha 20/22, Coimbra 3000-383 Portugal",,
24147884,Pilots World,0.03483426215479486,south,Rua Teofilo Braga 76,Figueiro dos Vinhos,Portugal,3260-407,"Rua Teofilo Braga 76, Figueiro dos Vinhos 3260-407 Portugal",,
13557814,Complexo Desportivo de Evora,0.41954285557355075,northeast,Estrada Nacional 380 40,Evora,Portugal,7005-206,"Estrada Nacional 380 40, Evora 7005-206 Portugal",,
3869808,Indigo Centro de Estetica e Spa Urbano,0.21843359708225166,southeast,Rua Pedro Alvares Cabral 30,Coimbra,Portugal,3030-069,"Rua Pedro Alvares Cabral 30, Coimbra 3030-069 Portugal",,
23386349,TrueNorth Experience,0.5657299939816769,east,Rua Jose Antonio Cruz 181,Braga,Portugal,4715-343,"Rua Jose Antonio Cruz 181, Braga 4715-343 Portugal",,
10125579,Explore - Aveiro Walking Tour,0.15899016998940166,east,Ponte do Botirao,Aveiro,Portugal,,"Ponte do Botirao, Aveiro Portugal",,
13821508,Edificio do Recolhimento Ramalho Barahona,0.15151378059787377,south,R. Horta das Figueiras,Evora,Portugal,7000-400,"R. Horta das Figueiras, Evora 7000-400 Portugal",,
10200835,Balneario Pre-Romano de Bracara,1.3113100812967224,northeast,Rua Nova da Estacao,Braga,Portugal,4700-223,"Rua Nova da Estacao, Braga 4700-223 Portugal",,
3874056,Observatorio Geofisico e Astronomico,0.9689312347290348,east,Rua do Observatorio S/N,Coimbra,Portugal,3040-004,"Rua do Observatorio S/N, Coimbra 3040-004 Portugal",,
13498195,Clube Tenis Braga,0.39788453124080975,east,Rua Candido Oliveira 80,Braga,Portugal,,"Rua Candido Oliveira 80, Braga Portugal",,
15683582,Monumento Busto de Manuel Firmino,0.06293867315854308,east,Largo do mercado,Aveiro,Portugal,3800-011,"Largo do mercado Mercado colectivo, Aveiro 3800-011 Portugal",Mercado colectivo,
14891851,Praca Humberto Delgado,0.4373867709250562,north,Praca Humberto Delgado,Aveiro,Portugal,3810-270,"Praca Humberto Delgado, Aveiro 3810-270 Portugal",,
23386349,TrueNorth Experience,0.23727732636156668,northeast,Rua Jose Antonio Cruz 181,Braga,Portugal,4715-343,"Rua Jose Antonio Cruz 181, Braga 4715-343 Portugal",,
4368074,Hotspot Tours,0.20008495786417485,east,Rua Pedro Vaz de Eca 14 1 Esquerdo,Aveiro,Portugal,3800-322,"Rua Pedro Vaz de Eca 14 1 Esquerdo, Aveiro 3800-322 Portugal",,
13620273,Cruzeiro da Misericordia de Estremoz,0.3749801926627449,south,Rossio Marques de Pombal,Estremoz,Portugal,7100-020,"Rossio Marques de Pombal, Estremoz 7100-020 Portugal",,
,,,,,,,,,,
4011089,Hugo Crespo - Servicos Equestres,0.9592208914065367,northwest,Quinta do Frade,Coimbra,Portugal,6300-080,"Quinta do Frade, Coimbra 6300-080 Portugal",,
8600157,Miradouro do Monte do Picoto,1.2642953718598426,northeast,Rua do Miradouro,Braga,Portugal,,"Rua do Miradouro Monte do Picoto, Braga Portugal",Monte do Picoto,
12206212,Mercado do Calhabe,0.07407797817486474,east,Travessa dos Combatentes da Grande Guerra 8,Coimbra,Portugal,3030-182,"Travessa dos Combatentes da Grande Guerra 8, Coimbra 3030-182 Portugal",,
21221304,Simaris,0.14205322334552914,northeast,Estrada de Taboeira,Aveiro,Portugal,3800-043,"Estrada de Taboeira, Aveiro 3800-043 Portugal",,
17568170,Geres Adventure,0.8344973142695997,southwest,Avenida das Pontes N 446,Rio Caldo,Portugal,4845-024,"Avenida das Pontes N 446, Rio Caldo 4845-024 Portugal",,
8588943,Galeria Mario Sequeira,0.7916582000228215,north,Rua da Galeria,Braga,Portugal,4700-803,"Rua da Galeria Parada de Tibaes, Braga 4700-803 Portugal",Parada de Tibaes,
4082004,Forum Coimbra,0.7523946198964513,east,Avenida Jose Bonifacio de Andrade e Silva 1,Coimbra,Portugal,3040-389,"Avenida Jose Bonifacio de Andrade e Silva 1 Quinta do Vale Gemil – Almegue Santa Clara, Coimbra 3040-389 Portugal",Quinta do Vale Gemil – Almegue Santa Clara,
23484406,Statue of Reverend Father Jose Vieira Pereira,0.48972129530839875,northeast,R. da Igreja Nova,Canical,Portugal,9200,"R. da Igreja Nova, Canical, Madeira 9200 Portugal",,Madeira
21221304,Simaris,0.39340994642871585,north,Estrada de Taboeira,Aveiro,Portugal,3800-043,"Estrada de Taboeira, Aveiro 3800-043 Portugal",,
3869808,Indigo Centro de Estetica e Spa Urbano,0.29013449833643773,southeast,Rua Pedro Alvares Cabral 30,Coimbra,Portugal,3030-069,"Rua Pedro Alvares Cabral 30, Coimbra 3030-069 Portugal",,
13557814,Complexo Desportivo de Evora,0.22135804294743827,southeast,Estrada Nacional 380 40,Evora,Portugal,7005-206,"Estrada Nacional 380 40, Evora 7005-206 Portugal",,
11629534,Solve & Escape,0.4210882255521339,southwest,Rua Magalhaes Serrao 1,Aveiro,Portugal,3810-130,"Rua Magalhaes Serrao 1, Aveiro 3810-130 Portugal",,
9705849,Exploratorio - Centro Ciencia Viva de Coimbra,0.951498316401428,north,Rotunda das Lages,Coimbra,Portugal,3040-255,"Rotunda das Lages Parque Verde do Mondego, Coimbra 3040-255 Portugal",Parque Verde do Mondego,
3874056,Observatorio Geofisico e Astronomico,1.07062508598737,east,Rua do Observatorio S/N,Coimbra,Portugal,3040-004,"Rua do Observatorio S/N, Coimbra 3040-004 Portugal",,
7139959,Church of Nossa Senhora do Espinheiro,0.8061373689079877,northwest,Cm1089-1,Canaviais,Portugal,7005-839,"Cm1089-1, Canaviais, Evora 7005-839 Portugal",,
3873934,Museu Academico / Academic Museum,0.2810207781809321,south,Beco do Colegio,Coimbra,Portugal,3030-252,"Beco do Colegio Largo D. Dinis, Coimbra 3030-252 Portugal",Largo D. Dinis,
8724090,Bar Horas Incertas,0.05819448639536444,north,Rua de Serpa Pinto 141,Evora,Portugal,7000-537,"Rua de Serpa Pinto 141, Evora 7000-537 Portugal",,
17568170,Geres Adventure,0.7822544626885477,west,Avenida das Pontes N 446,Rio Caldo,Portugal,4845-024,"Avenida das Pontes N 446, Rio Caldo 4845-024 Portugal",,
13498195,Clube Tenis Braga,0.6847227404144175,west,Rua Candido Oliveira 80,Braga,Portugal,,"Rua Candido Oliveira 80, Braga Portugal",,
15625590,Casa Museu Bissaya Barreto,0.24548054656632726,north,Rua da Infantaria 23,Coimbra,Portugal,,"Rua da Infantaria 23, Coimbra Portugal",,
23341679,Estacao Ferroviaria De Coimbra,0.7858015912036745,west,Largo das Ameias,Coimbra,Portugal,3000-024,"Largo das Ameias, Coimbra 3000-024 Portugal",,
24046868,Ecopista Do Ramal De Famalicao,0.9379382571976642,east,Rua Daniel Rodrigues,Vila Nova de Famalicao,Portugal,,"Rua Daniel Rodrigues, Vila Nova de Famalicao Portugal",,
24902330,Estatua De Nossa Senhora Da Imaculada Conceicao,1.0939396245492834,southwest,Avenida Nossa Senhora do Sameiro,Braga,Portugal,4715-616,"Avenida Nossa Senhora do Sameiro, Braga 4715-616 Portugal",,
4037743,Sete Fontes,0.7314706446006091,north,Lugar das Sete Fontes,Braga,Portugal,4715-165,"Lugar das Sete Fontes Sao Victor, Braga 4715-165 Portugal",Sao Victor,
,,,,,,,,,,
11896677,Centro comercial Nova Arcada,0.9040856995764295,northeast,Av de 100 Uniao de freguesias,Braga,Portugal,4715-165,"Av de 100 Uniao de freguesias, Braga 4715-165 Portugal",,
13498195,Clube Tenis Braga,0.14616234476235138,west,Rua Candido Oliveira 80,Braga,Portugal,,"Rua Candido Oliveira 80, Braga Portugal",,
7140110,Ermida de Sao Miguel,0.10638658662612771,west,Patio de Sao Miguel,Evora,Portugal,7000-812,"Patio de Sao Miguel, Evora 7000-812 Portugal",,
8528037,Museu do Traje Dr. Goncalo Sampaio,0.014531392612998835,north,Rua do Raio 2,Braga,Portugal,4700-920,"Rua do Raio 2, Braga 4700-920 Portugal",,
16583272,Busto Dr.Joao Penha,0.012809689215649544,northeast,Largo Joao Penha,Braga,Portugal,4710-251,"Largo Joao Penha, Braga 4710-251 Portugal",,
7139657,Convent of Sao Jose da Esperanca (Convent Novo) (Evora),0.34542977815726705,east,Largo Porta de Avis,Evora,Portugal,7005-869,"Largo Porta de Avis São Mamede, Evora 7005-869 Portugal",São Mamede,
9581618,Chronospaper Store,0.02401618949603244,southwest,"Adelino Veiga, n0 51 r/c",Coimbra,Portugal,3000-180,"Adelino Veiga, n0 51 r/c, Coimbra 3000-180 Portugal",,
24147884,Pilots World,0.3959400816022844,north,Rua Teofilo Braga 76,Figueiro dos Vinhos,Portugal,3260-407,"Rua Teofilo Braga 76, Figueiro dos Vinhos 3260-407 Portugal",,
15683514,Monumento ao Ovo Mole,0.140174442620763,west,Rua Carlos Silva Melo Guimaraes 1,Aveiro,Portugal,3800-126,"Rua Carlos Silva Melo Guimaraes 1, Aveiro 3800-126 Portugal",,
3874056,Observatorio Geofisico e Astronomico,0.8296523937881052,east,Rua do Observatorio S/N,Coimbra,Portugal,3040-004,"Rua do Observatorio S/N, Coimbra 3040-004 Portugal",,
6631158,Quinta Cova da Raposa,0.23178608984014895,northwest,Rua do Monte de Baixo,Braga,Portugal,4710-070,"Rua do Monte de Baixo Gualtar, Braga 4710-070 Portugal",Gualtar,
7138878,Convent of Calvario (Evora),0.42849279740839746,east,Rua Candido dos Reis,Evora,Portugal,7000-582,"Rua Candido dos Reis, Evora 7000-582 Portugal",,
11629534,Solve & Escape,0.8191332066906398,north,Rua Magalhaes Serrao 1,Aveiro,Portugal,3810-130,"Rua Magalhaes Serrao 1, Aveiro 3810-130 Portugal",,
16658950,In Acqua Veritas,0.002058169818067317,southeast,Rua do Imaginario 11,Evora,Portugal,7000-525,"Rua do Imaginario 11, Evora 7000-525 Portugal",,
14160424,Fontes dos Lagrimas,0.10621831645037275,east,R. Carlos Alberto Pinto de Abreu,Coimbra,Portugal,,"R. Carlos Alberto Pinto de Abreu, Coimbra Portugal",,
24113362,Okcapa,0.3221782101764817,south,Rua Dom Manuel Barbuda e Vasconcelos,Aveiro,Portugal,3810-498,"Rua Dom Manuel Barbuda e Vasconcelos Glicínias Plaza, Aveiro 3810-498 Portugal",Glicínias Plaza,
9766480,Minho Center,0.2951288779776204,northwest,Av. Robert Smith,Braga,Portugal,4700,"Av. Robert Smith Fraião, Braga 4700 Portugal",Fraião,
25190380,Sensispa,0.3044501684878821,south,Rua Padre Armando Lira,Braga,Portugal,4705-672,"Rua Padre Armando Lira 22, Braga 4705-672 Portugal",22,
14180804,Argania SPA,0.20697604243521447,west,Rua Antonio Vasconcelos 75 r/c,Coimbra,Portugal,3000-054,"Rua Antonio Vasconcelos 75 r/c, Coimbra 3000-054 Portugal",,
8533184,E.tour Bike Rental,0.6281135784900365,north,Coimbra Inovacao Parque,Coimbra,Portugal,3045-600,"Coimbra Inovacao Parque, Coimbra 3045-600 Portugal",,
4011089,Hugo Crespo - Servicos Equestres,1.0015144126429105,southwest,Quinta do Frade,Coimbra,Portugal,6300-080,"Quinta do Frade, Coimbra 6300-080 Portugal",,
16843797,Fonte da Audicao,0.47914745684246773,west,Monte do Bom Jesus 4715-056,Braga,Portugal,4715-297,"Monte do Bom Jesus 4715-056, Braga 4715-297 Portugal",,
14059039,B de Brincar/ Ler Com Prazer,0.04741163843019512,south,Travessa de Lopo Serrao 16,Evora,Portugal,7000-629,"Travessa de Lopo Serrao 16, Evora 7000-629 Portugal",,
3869838,Capela de Sao Frutuoso de Montelios,0.027311292813868064,north,,Braga,Portugal,4700-303,"Caminho da Ordem, Núcleo Museológico da Capela de S. Frutuoso, Braga 4700-303 Portugal","Caminho da Ordem, Núcleo Museológico da Capela de S. Frutuoso",
23654441,Glam Caffe,0.42086408006056086,south,Rua Americo Diniz 111 Casas Novas,Coimbra,Portugal,3045-138,"Rua Americo Diniz 111 Casas Novas, Coimbra 3045-138 Portugal",,
8533184,E.tour Bike Rental,0.7500318995852293,northwest,Coimbra Inovacao Parque,Coimbra,Portugal,3045-600,"Coimbra Inovacao Parque, Coimbra 3045-600 Portugal",,
16697529,Somada Travel,0.07059157515246849,south,Rua Nova de Santa Cruz 33A,Braga,Portugal,4710-409,"Rua Nova de Santa Cruz 33A, Braga 4710-409 Portugal",,
21246619,Atelier de Larim,0.8020370757560088,east,"Largo Comendador Joaquim Manuel de Faria, 12",Braga,Portugal,4730-577,"Largo Comendador Joaquim Manuel de Faria, 12, Braga 4730-577 Portugal",,
23027702,RS Cafe Concerto,0.0513954333024313,southwest,Largo da Se Velha 20/22,Coimbra,Portugal,3000-383,"Largo da Se Velha 20/22, Coimbra 3000-383 Portugal",,
10462108,Balonissimo,0.8995761013427244,south,,Evora,Portugal,7000-019,Evora 7000-019 Portugal,,
4037743,Sete Fontes,0.597731230832318,east,Lugar das Sete Fontes,Braga,Portugal,4715-165,"Lugar das Sete Fontes Sao Victor, Braga 4715-165 Portugal",Sao Victor,
13551548,Ecopista de Evora - Ramal de Mora,0.2556670204056092,southwest,Chafariz d'El Rei,Evora,Portugal,7005-323,"Chafariz d'El Rei, Evora 7005-323 Portugal",,
16648757,VR Lounge,0.5019596840746469,south,Rua Doutor Mario Sacramento N0 26,Aveiro,Portugal,3810-102,"Rua Doutor Mario Sacramento N0 26 Colombo II Building, Aveiro 3810-102 Portugal",Colombo II Building,
11896677,Centro comercial Nova Arcada,0.817362525597315,northeast,Av de 100 Uniao de freguesias,Braga,Portugal,4715-165,"Av de 100 Uniao de freguesias, Braga 4715-165 Portugal",,
7140311,Chafariz das Bravas,0.29657175222710686,northwest,Avenida Tulio Espanca,Evora,Portugal,7000-768,"Avenida Tulio Espanca, Evora 7000-768 Portugal",,
,,,,,,,,,,
24147884,Pilots World,0.5185715949694553,north,Rua Teofilo Braga 76,Figueiro dos Vinhos,Portugal,3260-407,"Rua Teofilo Braga 76, Figueiro dos Vinhos 3260-407 Portugal",,
19503599,Coimbra Free Walking Tour,0.1760885631577067,west,Couraca dos Apostolos,Coimbra,Portugal,3000-431,"Couraca dos Apostolos, Coimbra 3000-431 Portugal",,
9581618,Chronospaper Store,0.062428420659092564,south,"Adelino Veiga, n0 51 r/c",Coimbra,Portugal,3000-180,"Adelino Veiga, n0 51 r/c, Coimbra 3000-180 Portugal",,
13557814,Complexo Desportivo de Evora,0.21534516474207271,east,Estrada Nacional 380 40,Evora,Portugal,7005-206,"Estrada Nacional 380 40, Evora 7005-206 Portugal",,
20999967,Memories Night Club,0.2685470754672219,north,Travessa do Monte do Paco 56,Esgueira,Portugal,3800-036,"Travessa do Monte do Paco 56, Esgueira 3800-036 Portugal",,
13630953,Santuario de Santa Maria Madalena da Falperra,1.169872328449866,southeast,N309,Braga,Portugal,,"N309, Braga Portugal",,
23331836,houseandgifts,0.43247846221380076,west,Av Elisio De Moura 85 - Loja 15,Coimbra,Portugal,3030-183,"Av Elisio De Moura 85 - Loja 15 Centro Comercial Atrium Solum, Coimbra 3030-183 Portugal",Centro Comercial Atrium Solum,
,,,,,,,,,,
13834818,Igreja de Nossa Senhora Auxiliadora,0.6812102779286803,east,Avenida Sao Joao Bosco 4,Evora,Portugal,7000-766,"Avenida Sao Joao Bosco 4, Evora 7000-766 Portugal",,
25190380,Sensispa,0.47723713006661234,north,Rua Padre Armando Lira,Braga,Portugal,4705-672,"Rua Padre Armando Lira 22, Braga 4705-672 Portugal",22,
,,,,,,,,,,
23341679,Estacao Ferroviaria De Coimbra,0.9082388387509814,west,Largo das Ameias,Coimbra,Portugal,3000-024,"Largo das Ameias, Coimbra 3000-024 Portugal",,
